row,decimal,bitstring,accuracy,normalized_time,active_features,penalized_fitness
29243,29243,0111001000111011,0.83112500,0.05040002,9,0.65062100
29244,29244,0111001000111100,0.72517187,0.12494166,8,0.56392245
29245,29245,0111001000111101,0.78024479,0.01517892,9,0.60009300
29246,29246,0111001000111110,0.81893750,0.02664433,9,0.63867106
29247,29247,0111001000111111,0.85581771,0.60160091,10,0.64980170
29248,29248,0111001001000000,0.38813021,0.01112462,5,0.28801896
29249,29249,0111001001000001,0.50919271,0.03628441,6,0.38882986
29250,29250,0111001001000010,0.57384374,0.03373558,6,0.45350639
29251,29251,0111001001000011,0.67052604,0.05768384,7,0.52994920
29252,29252,0111001001000100,0.48740104,0.01260664,6,0.36727498
29253,29253,0111001001000101,0.59928646,0.03461282,7,0.45894033
29254,29254,0111001001000110,0.65716667,0.12514726,7,0.51591519
29255,29255,0111001001000111,0.73242708,0.01234669,8,0.57230361
29256,29256,0111001001001000,0.54326041,0.05601090,6,0.42270030
29257,29257,0111001001001001,0.65058333,0.03644893,7,0.51021884
29258,29258,0111001001001010,0.69524479,0.02186177,7,0.55502618
29259,29259,0111001001001011,0.76407813,0.06072187,8,0.60347091
29260,29260,0111001001001100,0.62556771,0.03865643,7,0.48518114
29261,29261,0111001001001101,0.71394271,0.13101494,8,0.55263256
29262,29262,0111001001001110,0.75201562,0.03924327,8,0.59162319
29263,29263,0111001001001111,0.80380729,0.13594416,9,0.62244785
29264,29264,0111001001010000,0.55729687,0.01189219,6,0.43717795
29265,29265,0111001001010001,0.65058333,0.04317769,7,0.51015156
29266,29266,0111001001010010,0.71108333,0.04128912,7,0.57067044
29267,29267,0111001001010011,0.76902084,0.13399316,8,0.60768091
29268,29268,0111001001010100,0.64915104,0.04103194,7,0.50874072
29269,29269,0111001001010101,0.72373438,0.12499958,8,0.56248438
29270,29270,0111001001010110,0.77255209,0.01241116,8,0.61242797
29271,29271,0111001001010111,0.81726042,0.04353531,9,0.63682507
29272,29272,0111001001011000,0.68430208,0.02780520,7,0.54402403
29273,29273,0111001001011001,0.75161979,0.06335701,8,0.59098622
29274,29274,0111001001011010,0.79552083,0.01296547,8,0.63539118
29275,29275,0111001001011011,0.83795312,0.04292944,9,0.65752383
29276,29276,0111001001011100,0.74778125,0.04676255,8,0.58731363
29277,29277,0111001001011101,0.80076042,0.13884347,9,0.61937199
29278,29278,0111001001011110,0.83490104,0.02212986,9,0.65467974
29279,29279,0111001001011111,0.86830729,0.03751922,10,0.66793210
29280,29280,0111001001100000,0.53409375,0.13015480,6,0.41279220
29281,29281,0111001001100001,0.63275521,0.01287712,7,0.49262644
29282,29282,0111001001100010,0.67520833,0.03781196,7,0.53483021
29283,29283,0111001001100011,0.74575521,0.03809093,8,0.58537430
29284,29284,0111001001100100,0.59608854,0.01441276,7,0.45594442
29285,29285,0111001001100101,0.68853646,0.05369908,8,0.52799947
29286,29286,0111001001100110,0.72705208,0.01354306,8,0.56691665
29287,29287,0111001001100111,0.78893229,0.13668134,9,0.60756548
29288,29288,0111001001101000,0.65755208,0.01237241,7,0.51742836
29289,29289,0111001001101001,0.73625000,0.04767336,8,0.57577327
29290,29290,0111001001101010,0.76239063,0.04266683,8,0.60196396
29291,29291,0111001001101011,0.81484375,0.14683450,9,0.63337540
29292,29292,0111001001101100,0.70385938,0.06536266,8,0.54320575
29293,29293,0111001001101101,0.77257291,0.04070295,9,0.59216588
29294,29294,0111001001101110,0.79775001,0.13807170,9,0.61636929
29295,29295,0111001001101111,0.84198437,0.04399349,10,0.64154444
29296,29296,0111001001110000,0.66411459,0.13623202,7,0.52275226
29297,29297,0111001001110001,0.73342188,0.04464466,8,0.57297543
29298,29298,0111001001110010,0.77400521,0.01610919,8,0.61384411
29299,29299,0111001001110011,0.81952604,0.13601219,9,0.63816592
29300,29300,0111001001110100,0.71606250,0.01182822,8,0.55594421
29301,29301,0111001001110101,0.77326041,0.08404036,9,0.59242001
29302,29302,0111001001110110,0.81233333,0.04558373,9,0.63187750
29303,29303,0111001001110111,0.85013542,0.18455229,10,0.64828990
29304,29304,0111001001111000,0.75453125,0.05657404,8,0.59396551
29305,29305,0111001001111001,0.80609375,0.04265387,9,0.62566721
29306,29306,0111001001111010,0.83456250,0.15557709,9,0.65300673
29307,29307,0111001001111011,0.86948438,0.04310108,10,0.66905337
29308,29308,0111001001111100,0.78783333,0.13786414,9,0.60645469
29309,29309,0111001001111101,0.83169271,0.02917257,10,0.63140098
29310,29310,0111001001111110,0.85712500,0.03969864,10,0.65672801
29311,29311,0111001001111111,0.88781250,0.59931426,11,0.66181936
29312,29312,0111001010000000,0.44745833,0.03782469,5,0.34708009
29313,29313,0111001010000001,0.55409896,0.12527701,6,0.43284619
29314,29314,0111001010000010,0.63695834,0.01105502,6,0.51684779
29315,29315,0111001010000011,0.70991667,0.01425192,7,0.56977415
29316,29316,0111001010000100,0.55235417,0.03807839,6,0.43197338
29317,29317,0111001010000101,0.64236979,0.09320144,7,0.50143778
29318,29318,0111001010000110,0.71213021,0.01183071,7,0.57201190
29319,29319,0111001010000111,0.77178125,0.04137296,8,0.61136752
29320,29320,0111001010001000,0.58354687,0.02833781,6,0.46326350
29321,29321,0111001010001001,0.67107812,0.03831818,7,0.53069494
29322,29322,0111001010001010,0.73915625,0.13765256,7,0.59777973
29323,29323,0111001010001011,0.79170834,0.03757212,8,0.63133262
29324,29324,0111001010001100,0.66773958,0.12982775,7,0.52644130
29325,29325,0111001010001101,0.73367709,0.01260165,8,0.57355107
29326,29326,0111001010001110,0.78941667,0.04302022,8,0.62898647
29327,29327,0111001010001111,0.82798958,0.04457059,9,0.64754388
29328,29328,0111001010010000,0.59593750,0.12302693,6,0.47470723
29329,29329,0111001010010001,0.67916667,0.03941375,7,0.53877253
29330,29330,0111001010010010,0.74364063,0.03930687,7,0.60324756
29331,29331,0111001010010011,0.79607813,0.13586926,8,0.63471944
29332,29332,0111001010010100,0.68641146,0.01258301,7,0.54628563
29333,29333,0111001010010101,0.74776562,0.04358492,8,0.58732977
29334,29334,0111001010010110,0.80176563,0.04186253,8,0.64134700
29335,29335,0111001010010111,0.84036979,0.13741605,9,0.65899563
29336,29336,0111001010011000,0.70754167,0.03917169,7,0.56714995
29337,29337,0111001010011001,0.76973438,0.13546391,8,0.60837974
29338,29338,0111001010011010,0.81759896,0.01193852,8,0.65747957
29339,29339,0111001010011011,0.85761459,0.05118643,9,0.67710272
29340,29340,0111001010011100,0.76822917,0.06135372,8,0.60761564
29341,29341,0111001010011101,0.81311459,0.01401446,9,0.63297444
29342,29342,0111001010011110,0.85475521,0.04346015,9,0.67432061
29343,29343,0111001010011111,0.88198438,0.04737954,10,0.68151058
29344,29344,0111001010100000,0.56462500,0.12499272,6,0.44337507
29345,29345,0111001010100001,0.66273959,0.04337992,7,0.52230579
29346,29346,0111001010100010,0.72164062,0.03895410,7,0.58125108
29347,29347,0111001010100011,0.78395312,0.13028831,8,0.62265024
29348,29348,0111001010100100,0.63265624,0.01260943,7,0.49253015
29349,29349,0111001010100101,0.72294792,0.04922039,8,0.56245571
29350,29350,0111001010100110,0.76678125,0.04407912,8,0.60634046
29351,29351,0111001010100111,0.81941146,0.13589353,9,0.63805253
29352,29352,0111001010101000,0.67900521,0.03878176,7,0.53861739
29353,29353,0111001010101001,0.75331771,0.13789913,8,0.59193872
29354,29354,0111001010101010,0.79607813,0.01178528,8,0.63596028
29355,29355,0111001010101011,0.84044271,0.04474008,9,0.65999531
29356,29356,0111001010101100,0.72967187,0.04424397,8,0.56922943
29357,29357,0111001010101101,0.79099479,0.15945235,9,0.60940027
29358,29358,0111001010101110,0.82653125,0.01631070,9,0.64636814
29359,29359,0111001010101111,0.86391667,0.07011086,10,0.66321556
29360,29360,0111001010110000,0.68698437,0.13395174,7,0.54564485
29361,29361,0111001010110001,0.75377604,0.01157658,8,0.59366028
29362,29362,0111001010110010,0.79897396,0.04507579,8,0.63852320
29363,29363,0111001010110011,0.84121875,0.04253050,9,0.66079344
29364,29364,0111001010110100,0.73808333,0.03114023,8,0.57777193
29365,29365,0111001010110101,0.79538542,0.05241820,9,0.61486123
29366,29366,0111001010110110,0.83243229,0.04006043,9,0.65203169
29367,29367,0111001010110111,0.86744792,0.13695072,10,0.66607841
29368,29368,0111001010111000,0.76844271,0.03859523,8,0.60805676
29369,29369,0111001010111001,0.81876563,0.14192744,9,0.63734635
29370,29370,0111001010111010,0.85172396,0.03368636,9,0.67138710
29371,29371,0111001010111011,0.88361979,0.03789816,10,0.68324081
29372,29372,0111001010111100,0.80257813,0.13296111,9,0.62124851
29373,29373,0111001010111101,0.84592188,0.04240331,10,0.64549784
29374,29374,0111001010111110,0.87327083,0.03864055,10,0.67288443
29375,29375,0111001010111111,0.89904687,0.14309763,11,0.67761590
29376,29376,0111001011000000,0.56644791,0.05539598,6,0.44589395
29377,29377,0111001011000001,0.66769271,0.03724521,7,0.52732026
29378,29378,0111001011000010,0.72408854,0.04441478,7,0.58364439
29379,29379,0111001011000011,0.78146875,0.07037639,8,0.62076499
29380,29380,0111001011000100,0.65351042,0.03758403,7,0.51313458
29381,29381,0111001011000101,0.73349479,0.13142306,8,0.57218056
29382,29382,0111001011000110,0.78004688,0.01239781,8,0.61992290
29383,29383,0111001011000111,0.82592187,0.04736791,9,0.64544820
29384,29384,0111001011001000,0.67121875,0.06337810,7,0.53058497
29385,29385,0111001011001001,0.74798438,0.01217119,8,0.58786267
29386,29386,0111001011001010,0.79650000,0.03993335,8,0.63610067
29387,29387,0111001011001011,0.84030729,0.04248056,9,0.65988248
29388,29388,0111001011001100,0.73292708,0.04258581,8,0.57250123
29389,29389,0111001011001101,0.79492708,0.13904025,9,0.61353668
29390,29390,0111001011001110,0.83394271,0.04265505,9,0.65351616
29391,29391,0111001011001111,0.86778125,0.13576478,10,0.66642360
29392,29392,0111001011010000,0.69413541,0.04571603,7,0.55367825
29393,29393,0111001011010001,0.76444271,0.02645516,8,0.60417816
29394,29394,0111001011010010,0.80755729,0.13554034,8,0.64620189
29395,29395,0111001011010011,0.84880208,0.01483915,9,0.66865369
29396,29396,0111001011010100,0.76535938,0.04597424,8,0.60489963
29397,29397,0111001011010101,0.81481250,0.04456247,9,0.63436687
29398,29398,0111001011010110,0.85029688,0.13061406,9,0.66899073
29399,29399,0111001011010111,0.87999479,0.02156158,10,0.67977918
29400,29400,0111001011011000,0.77240626,0.13501392,8,0.61105612
29401,29401,0111001011011001,0.82518229,0.01611334,9,0.64502116
29402,29402,0111001011011010,0.85851562,0.04696273,9,0.67804600
29403,29403,0111001011011011,0.88842708,0.05119567,10,0.68791513
29404,29404,0111001011011100,0.81848958,0.13672092,9,0.63712237
29405,29405,0111001011011101,0.85778646,0.04402413,10,0.65734622
29406,29406,0111001011011110,0.88386459,0.04085280,10,0.68345606
29407,29407,0111001011011111,0.90654167,0.21906577,11,0.68435101
29408,29408,0111001011100000,0.67606771,0.03811682,7,0.53568654
29409,29409,0111001011100001,0.75590625,0.03850208,8,0.59552123
29410,29410,0111001011100010,0.78713542,0.14363535,8,0.62569906
29411,29411,0111001011100011,0.83814583,0.04329296,9,0.65771290
29412,29412,0111001011100100,0.72493229,0.04143036,8,0.56451798
29413,29413,0111001011100101,0.79426041,0.14046012,9,0.61285581
29414,29414,0111001011100110,0.82484375,0.04400728,9,0.64440368
29415,29415,0111001011100111,0.86279687,0.14060926,10,0.66139078
29416,29416,0111001011101000,0.74974479,0.04618809,8,0.58928291
29417,29417,0111001011101001,0.81003125,0.03256706,9,0.62970558
29418,29418,0111001011101010,0.84031771,0.13203727,9,0.65899734
29419,29419,0111001011101011,0.87572917,0.04388518,10,0.67529032
29420,29420,0111001011101100,0.78682812,0.03132020,9,0.60651492
29421,29421,0111001011101101,0.83868229,0.14149867,10,0.63726730
29422,29422,0111001011101110,0.86393230,0.04412915,10,0.66349101
29423,29423,0111001011101111,0.89204166,0.04245357,11,0.67161713
29424,29424,0111001011110000,0.76898958,0.13094013,8,0.60768018
29425,29425,0111001011110001,0.82080729,0.03905299,9,0.64041676
29426,29426,0111001011110010,0.85045312,0.04088548,9,0.67004427
29427,29427,0111001011110011,0.88250521,0.14879059,10,0.68101730
29428,29428,0111001011110100,0.80567187,0.06250623,9,0.62504681
29429,29429,0111001011110101,0.85097395,0.04305814,10,0.65054337
29430,29430,0111001011110110,0.87482813,0.01467902,10,0.67468134
29431,29431,0111001011110111,0.89991146,0.05109668,11,0.67940049
29432,29432,0111001011111000,0.82247396,0.12778743,9,0.64119609
29433,29433,0111001011111001,0.86341146,0.04332530,10,0.66297821
29434,29434,0111001011111010,0.88438541,0.04331964,10,0.68395222
29435,29435,0111001011111011,0.90956250,0.16822712,11,0.68788023
29436,29436,0111001011111100,0.84915104,0.04099972,10,0.64874104
29437,29437,0111001011111101,0.88193750,0.13217430,11,0.66061576
29438,29438,0111001011111110,0.89976042,0.04862254,11,0.67927419
29439,29439,0111001011111111,0.92038022,0.50803751,12,0.67529984
29440,29440,0111001100000000,0.42095833,0.14368529,5,0.31952148
29441,29441,0111001100000001,0.53640625,0.01252796,6,0.41628097
29442,29442,0111001100000010,0.60458333,0.03778546,6,0.48420548
29443,29443,0111001100000011,0.69019792,0.03606902,7,0.54983723
29444,29444,0111001100000100,0.52138020,0.13213272,6,0.40005888
29445,29445,0111001100000101,0.62407812,0.01290734,7,0.48394905
29446,29446,0111001100000110,0.68203125,0.03935840,7,0.54163767
29447,29447,0111001100000111,0.75033854,0.02882377,8,0.59005030
29448,29448,0111001100001000,0.59291146,0.13828373,6,0.47152862
29449,29449,0111001100001001,0.68944271,0.01315904,7,0.54931112
29450,29450,0111001100001010,0.73558854,0.04006667,7,0.59518787
29451,29451,0111001100001011,0.79778125,0.04379806,8,0.63734327
29452,29452,0111001100001100,0.67261458,0.12978154,7,0.53131676
29453,29453,0111001100001101,0.75023958,0.01906745,8,0.59004891
29454,29454,0111001100001110,0.78478646,0.03550610,8,0.62443140
29455,29455,0111001100001111,0.83404687,0.13359821,9,0.65271089
29456,29456,0111001100010000,0.58585417,0.01207339,6,0.46573343
29457,29457,0111001100010001,0.67467187,0.01525713,7,0.53451930
29458,29458,0111001100010010,0.72761979,0.07341823,7,0.58688561
29459,29459,0111001100010011,0.78953646,0.01254114,8,0.62941105
29460,29460,0111001100010100,0.66719792,0.04138014,7,0.52678412
29461,29461,0111001100010101,0.74046875,0.03821332,8,0.58008662
29462,29462,0111001100010110,0.78659375,0.03974238,8,0.62619633
29463,29463,0111001100010111,0.83054688,0.14049150,9,0.64914196
29464,29464,0111001100011000,0.72015625,0.03484936,7,0.57980776
29465,29465,0111001100011001,0.78639583,0.12700967,8,0.62512573
29466,29466,0111001100011010,0.82073438,0.01343200,8,0.66060006
29467,29467,0111001100011011,0.86105729,0.04574561,9,0.68059983
29468,29468,0111001100011100,0.77736978,0.04096991,8,0.61696009
29469,29469,0111001100011101,0.82606770,0.04562841,9,0.64561142
29470,29470,0111001100011110,0.85893229,0.01473498,9,0.67878494
29471,29471,0111001100011111,0.88734896,0.04804591,10,0.68686850
29472,29472,0111001100100000,0.54746875,0.13276343,6,0.42614112
29473,29473,0111001100100001,0.65335417,0.01238476,7,0.51323032
29474,29474,0111001100100010,0.69964583,0.01547100,7,0.55949112
29475,29475,0111001100100011,0.76903125,0.04129993,8,0.60861825
29476,29476,0111001100100100,0.61982812,0.13275418,7,0.47850058
29477,29477,0111001100100101,0.71278646,0.01290136,8,0.55265744
29478,29478,0111001100100110,0.75151042,0.04694604,8,0.59104096
29479,29479,0111001100100111,0.80948437,0.04645907,9,0.62901978
29480,29480,0111001100101000,0.69585938,0.01550094,7,0.55570437
29481,29481,0111001100101001,0.76723437,0.04108012,8,0.60682357
29482,29482,0111001100101010,0.79667188,0.13033599,8,0.63536852
29483,29483,0111001100101011,0.84302082,0.01511871,9,0.66286964
29484,29484,0111001100101100,0.74256250,0.04478145,8,0.58211469
29485,29485,0111001100101101,0.80140104,0.05096188,9,0.62089142
29486,29486,0111001100101110,0.82810416,0.10867758,9,0.64701739
29487,29487,0111001100101111,0.86383333,0.01732804,10,0.66366005
29488,29488,0111001100110000,0.68237500,0.05239514,7,0.54185105
29489,29489,0111001100110001,0.75414584,0.04192138,8,0.59372662
29490,29490,0111001100110010,0.79373437,0.11017265,8,0.63263264
29491,29491,0111001100110011,0.83506250,0.01563655,9,0.65490614
29492,29492,0111001100110100,0.73360937,0.04005847,8,0.57320879
29493,29493,0111001100110101,0.79224479,0.06180031,9,0.61162679
29494,29494,0111001100110110,0.82948438,0.11530423,9,0.64833134
29495,29495,0111001100110111,0.86404687,0.01559361,10,0.66389094
29496,29496,0111001100111000,0.78357292,0.05646885,8,0.62300823
29497,29497,0111001100111001,0.83345833,0.03801523,9,0.65307818
29498,29498,0111001100111010,0.85791667,0.15748933,9,0.67634177
29499,29499,0111001100111011,0.88562500,0.04451804,10,0.68517982
29500,29500,0111001100111100,0.81592187,0.04271203,9,0.63549475
29501,29501,0111001100111101,0.85714063,0.14111670,10,0.65572946
29502,29502,0111001100111110,0.88027604,0.04663170,10,0.67980972
29503,29503,0111001100111111,0.90182813,0.06307675,11,0.68119736
29504,29504,0111001101000000,0.56541667,0.13772690,6,0.44403940
29505,29505,0111001101000001,0.66878125,0.01343480,7,0.52864690
29506,29506,0111001101000010,0.71125000,0.03841920,7,0.57086581
29507,29507,0111001101000011,0.77790104,0.13175475,8,0.61658349
29508,29508,0111001101000100,0.64338541,0.01286321,7,0.50325678
29509,29509,0111001101000101,0.73015625,0.03901163,8,0.56976613
29510,29510,0111001101000110,0.76934895,0.04297198,8,0.60891923
29511,29511,0111001101000111,0.82085416,0.04848207,9,0.64036934
29512,29512,0111001101001000,0.69655729,0.01227900,7,0.55643450
29513,29513,0111001101001001,0.77231250,0.03888531,8,0.61192365
29514,29514,0111001101001010,0.79499479,0.04092352,8,0.63458555
29515,29515,0111001101001011,0.84268229,0.04681643,9,0.66221413
29516,29516,0111001101001100,0.74906250,0.15283084,8,0.58753419
29517,29517,0111001101001101,0.81236459,0.04020663,9,0.63196252
29518,29518,0111001101001110,0.83277604,0.04280344,9,0.65234801
29519,29519,0111001101001111,0.87097916,0.13603918,10,0.66961877
29520,29520,0111001101010000,0.69665624,0.03899114,7,0.55626633
29521,29521,0111001101010001,0.76746875,0.13264877,8,0.60614226
29522,29522,0111001101010010,0.80454167,0.01284717,8,0.64441319
29523,29523,0111001101010011,0.84515104,0.05082602,9,0.66464278
29524,29524,0111001101010100,0.75941145,0.04548842,8,0.59895657
29525,29525,0111001101010101,0.81348437,0.04989816,9,0.63298539
29526,29526,0111001101010110,0.84499479,0.03991390,9,0.66459565
29527,29527,0111001101010111,0.87416146,0.14039077,10,0.67275755
29528,29528,0111001101011000,0.78950521,0.02128252,8,0.62929238
29529,29529,0111001101011001,0.83603125,0.04781927,9,0.65555306
29530,29530,0111001101011010,0.86255208,0.13227577,9,0.68122932
29531,29531,0111001101011011,0.88826042,0.01601564,10,0.68810026
29532,29532,0111001101011100,0.82988541,0.04375769,9,0.64944784
29533,29533,0111001101011101,0.86717187,0.04007501,10,0.66677112
29534,29534,0111001101011110,0.88807291,0.24675085,10,0.68560540
29535,29535,0111001101011111,0.90955730,0.06335043,11,0.68892379
29536,29536,0111001101100000,0.67124479,0.01306523,7,0.53111414
29537,29537,0111001101100001,0.75378646,0.04980718,8,0.59328839
29538,29538,0111001101100010,0.77888021,0.02143563,8,0.61866586
29539,29539,0111001101100011,0.82975000,0.12900242,9,0.64845998
29540,29540,0111001101100100,0.72293750,0.06581663,8,0.56227934
29541,29541,0111001101100101,0.79225521,0.04197294,9,0.61183548
29542,29542,0111001101100110,0.81762500,0.14135435,9,0.63621145
29543,29543,0111001101100111,0.85807292,0.01629860,10,0.65790993
29544,29544,0111001101101000,0.76797396,0.06144243,8,0.60735954
29545,29545,0111001101101001,0.82334896,0.03683228,9,0.64298064
29546,29546,0111001101101010,0.83941146,0.13896519,9,0.65802181
29547,29547,0111001101101011,0.87326042,0.04172892,10,0.67284313
29548,29548,0111001101101100,0.80045833,0.04175462,9,0.62004078
29549,29549,0111001101101101,0.84837500,0.14284733,10,0.64694653
29550,29550,0111001101101110,0.86429688,0.04438232,10,0.66385306
29551,29551,0111001101101111,0.89209895,0.04593222,11,0.67163963
29552,29552,0111001101110000,0.77080729,0.13766515,8,0.60943064
29553,29553,0111001101110001,0.82382292,0.03918051,9,0.64343111
29554,29554,0111001101110010,0.84876562,0.03937429,9,0.66837188
29555,29555,0111001101110011,0.87969271,0.13394341,10,0.67835328
29556,29556,0111001101110100,0.80716146,0.04535016,9,0.62670796
29557,29557,0111001101110101,0.85190104,0.04304565,10,0.65147059
29558,29558,0111001101110110,0.87435938,0.13626832,10,0.67299669
29559,29559,0111001101110111,0.89895312,0.04713626,11,0.67848176
29560,29560,0111001101111000,0.83233854,0.04344386,9,0.65190410
29561,29561,0111001101111001,0.87161979,0.13492361,10,0.67027055
29562,29562,0111001101111010,0.88936980,0.04275766,10,0.68894222
29563,29563,0111001101111011,0.91009375,0.24572182,11,0.68763654
29564,29564,0111001101111100,0.85761979,0.06522810,10,0.65696751
29565,29565,0111001101111101,0.88885937,0.18220900,11,0.66703728
29566,29566,0111001101111110,0.90330208,0.06790719,11,0.68262301
29567,29567,0111001101111111,0.92140625,0.13733798,12,0.68003287
29568,29568,0111001110000000,0.60998959,0.01689002,6,0.48982069
29569,29569,0111001110000001,0.69802084,0.03937014,7,0.55762713
29570,29570,0111001110000010,0.75564583,0.04278699,7,0.61521796
29571,29571,0111001110000011,0.80970834,0.14995610,8,0.64820878
29572,29572,0111001110000100,0.68470833,0.04070488,7,0.54430129
29573,29573,0111001110000101,0.75827604,0.13750386,8,0.59690100
29574,29574,0111001110000110,0.80766146,0.01249031,8,0.64753655
29575,29575,0111001110000111,0.84595833,0.04295158,9,0.66552882
29576,29576,0111001110001000,0.71705729,0.04379495,7,0.57661934
29577,29577,0111001110001001,0.78217708,0.06362261,8,0.62154086
29578,29578,0111001110001010,0.82353646,0.01196795,8,0.66341678
29579,29579,0111001110001011,0.86161458,0.03945136,9,0.68122007
29580,29580,0111001110001100,0.77134375,0.04345332,8,0.61090922
29581,29581,0111001110001101,0.82211458,0.13584108,9,0.64075617
29582,29582,0111001110001110,0.85808333,0.01505699,9,0.67793276
29583,29583,0111001110001111,0.88586979,0.04946169,10,0.68537517
29584,29584,0111001110010000,0.73055729,0.01289053,7,0.59042839
29585,29585,0111001110010001,0.79204687,0.12961561,8,0.63075072
29586,29586,0111001110010010,0.83464061,0.01263901,8,0.67451422
29587,29587,0111001110010011,0.86834375,0.03958738,9,0.68794788
29588,29588,0111001110010100,0.78285417,0.04192784,8,0.62243489
29589,29589,0111001110010101,0.82966666,0.12796631,9,0.64838700
29590,29590,0111001110010110,0.86610937,0.01548741,9,0.68595450
29591,29591,0111001110010111,0.89119271,0.06044615,10,0.69058825
29592,29592,0111001110011000,0.80190104,0.12484010,8,0.64065264
29593,29593,0111001110011001,0.84769792,0.01399837,9,0.66755793
29594,29594,0111001110011010,0.87818749,0.05759356,9,0.69761156
29595,29595,0111001110011011,0.90442708,0.13123963,10,0.70311469
29596,29596,0111001110011100,0.83858854,0.01664020,9,0.65842214
29597,29597,0111001110011101,0.87415104,0.03818593,10,0.67376918
29598,29598,0111001110011110,0.89908333,0.13057106,10,0.69777762
29599,29599,0111001110011111,0.91909896,0.04493783,11,0.69864959
29600,29600,0111001110100000,0.70396354,0.04096492,7,0.56355389
29601,29601,0111001110100001,0.77844791,0.13694893,8,0.61707843
29602,29602,0111001110100010,0.81648437,0.01318207,8,0.65635255
29603,29603,0111001110100011,0.85708333,0.05015796,9,0.67658175
29604,29604,0111001110100100,0.75415625,0.13802481,8,0.59277600
29605,29605,0111001110100101,0.81366667,0.01528309,9,0.63351384
29606,29606,0111001110100110,0.84747395,0.04450608,9,0.66702889
29607,29607,0111001110100111,0.87851042,0.06492097,10,0.67786121
29608,29608,0111001110101000,0.78631771,0.01195588,8,0.62619815
29609,29609,0111001110101001,0.83729687,0.05544227,9,0.65674245
29610,29610,0111001110101010,0.86243229,0.04486183,9,0.68198368
29611,29611,0111001110101011,0.89360938,0.21543042,10,0.69145508
29612,29612,0111001110101100,0.82041666,0.06063211,9,0.63981034
29613,29613,0111001110101101,0.86026042,0.13992343,10,0.65886119
29614,29614,0111001110101110,0.88400000,0.04255906,10,0.68357441
29615,29615,0111001110101111,0.90794792,0.04126373,11,0.68753528
29616,29616,0111001110110000,0.79215104,0.04322738,8,0.63171877
29617,29617,0111001110110001,0.84120313,0.15557829,9,0.65964734
29618,29618,0111001110110010,0.86941667,0.03968857,9,0.68901979
29619,29619,0111001110110011,0.89675521,0.14317198,10,0.69532349
29620,29620,0111001110110100,0.82473959,0.04976222,9,0.64424196
29621,29621,0111001110110101,0.86446875,0.04209755,10,0.66404777
29622,29622,0111001110110110,0.88940625,0.14020633,10,0.68800419
29623,29623,0111001110110111,0.91040104,0.04539461,11,0.68994709
29624,29624,0111001110111000,0.84904687,0.04322646,9,0.66861461
29625,29625,0111001110111001,0.88098958,0.15002873,10,0.67948929
29626,29626,0111001110111010,0.90027604,0.04040692,10,0.69987197
29627,29627,0111001110111011,0.92015625,0.24498774,11,0.69770637
29628,29628,0111001110111100,0.86787500,0.07435359,10,0.66713146
29629,29629,0111001110111101,0.89701042,0.13153102,11,0.67569511
29630,29630,0111001110111110,0.91334896,0.03045797,11,0.69304438
29631,29631,0111001110111111,0.93022917,0.04169953,12,0.68981217
29632,29632,0111001111000000,0.71164062,0.13141804,7,0.57032644
29633,29633,0111001111000001,0.78130208,0.01277405,8,0.62117434
29634,29634,0111001111000010,0.81726563,0.04314047,8,0.65683422
29635,29635,0111001111000011,0.85947917,0.04844683,9,0.67899470
29636,29636,0111001111000100,0.76625000,0.13103815,8,0.60493962
29637,29637,0111001111000101,0.82257812,0.01443492,9,0.64243378
29638,29638,0111001111000110,0.85626042,0.05783666,9,0.67568205
29639,29639,0111001111000111,0.88389062,0.13426017,10,0.68254802
29640,29640,0111001111001000,0.78242708,0.01204162,8,0.62230667
29641,29641,0111001111001001,0.83664063,0.05405754,9,0.65610005
29642,29642,0111001111001010,0.86302604,0.11174856,9,0.68190855
29643,29643,0111001111001011,0.89265104,0.01551093,10,0.69249593
29644,29644,0111001111001100,0.82346875,0.06075249,9,0.64286123
29645,29645,0111001111001101,0.86480729,0.06897133,10,0.66411758
29646,29646,0111001111001110,0.88703646,0.13621641,10,0.68567430
29647,29647,0111001111001111,0.90851041,0.04550083,11,0.68805541
29648,29648,0111001111010000,0.79960417,0.04331694,8,0.63917100
29649,29649,0111001111010001,0.84843750,0.13653560,9,0.66707214
29650,29650,0111001111010010,0.87576042,0.04134873,9,0.69534693
29651,29651,0111001111010011,0.90010416,0.13167456,10,0.69878742
29652,29652,0111001111010100,0.83608333,0.02774973,9,0.65580583
29653,29653,0111001111010101,0.87424479,0.04584573,10,0.67378633
29654,29654,0111001111010110,0.89838542,0.13784978,10,0.69700692
29655,29655,0111001111010111,0.91723438,0.04584235,11,0.69677595
29656,29656,0111001111011000,0.84867708,0.04241180,9,0.66825297
29657,29657,0111001111011001,0.88294791,0.14907380,10,0.68145718
29658,29658,0111001111011010,0.90309375,0.04174332,10,0.70267632
29659,29659,0111001111011011,0.92324479,0.22457910,11,0.70099900
29660,29660,0111001111011100,0.87492709,0.06319821,10,0.67429510
29661,29661,0111001111011101,0.90313542,0.05820376,11,0.68255338
29662,29662,0111001111011110,0.91958854,0.01973081,11,0.69939124
29663,29663,0111001111011111,0.93377604,0.04154671,12,0.69336058
29664,29664,0111001111100000,0.78240625,0.04877221,8,0.62191853
29665,29665,0111001111100001,0.84034897,0.12967154,9,0.65905225
