row,decimal,bitstring,accuracy,normalized_time,active_features,penalized_fitness
4301,4301,001000011001101,0.85602679,0.40041272,6,0.69598552
4302,4302,001000011001110,0.87531888,0.56112586,6,0.69920629
4303,4303,001000011001111,0.86894133,0.51689418,7,0.67725191
4304,4304,001000011010000,0.85411352,0.36573639,4,0.73753989
4305,4305,001000011010001,0.85299746,0.40998734,5,0.71199872
4306,4306,001000011010010,0.86575255,0.54817031,5,0.71093552
4307,4307,001000011010011,0.86511480,0.48730807,6,0.69638399
4308,4308,001000011010100,0.85618623,0.30327932,5,0.72585830
4309,4309,001000011010101,0.86272322,0.35547279,6,0.70717594
4310,4310,001000011010110,0.86702807,0.35501338,6,0.71152673
4311,4311,001000011010111,0.87165179,0.73968804,7,0.65768298
4312,4312,001000011011000,0.85538904,0.35082408,5,0.72030663
4313,4313,001000011011001,0.86479592,0.39017865,6,0.70577806
4314,4314,001000011011010,0.85794006,0.38668714,6,0.69927134
4315,4315,001000011011011,0.87213010,0.57737188,7,0.67439292
4316,4316,001000011011100,0.85666455,0.37036097,6,0.69962845
4317,4317,001000011011101,0.85459184,0.62673188,7,0.65191866
4318,4318,001000011011110,0.87005740,0.46253013,7,0.68380439
4319,4319,001000011011111,0.87930484,0.52738864,8,0.66656598
4320,4320,001000011100000,0.86096939,0.34052090,4,0.74691730
4321,4321,001000011100001,0.86543368,0.43770469,5,0.72166321
4322,4322,001000011100010,0.86049108,0.40348411,5,0.72014267
4323,4323,001000011100011,0.87021684,0.42124354,6,0.70809249
4324,4324,001000011100100,0.86734694,0.26943856,5,0.74040309
4325,4325,001000011100101,0.85778062,0.33651460,6,0.70412916
4326,4326,001000011100110,0.87149235,0.33278722,6,0.71821363
4327,4327,001000011100111,0.87563775,0.73528055,7,0.66210970
4328,4328,001000011101000,0.86352041,0.28941145,5,0.73457927
4329,4329,001000011101001,0.85921557,0.33792189,6,0.70542338
4330,4330,001000011101010,0.87133291,0.34425487,6,0.71690742
4331,4331,001000011101011,0.87037627,0.55537215,7,0.67483906
4332,4332,001000011101100,0.85937501,0.39557485,6,0.69981752
4333,4333,001000011101101,0.86320154,0.44235317,7,0.67896622
4334,4334,001000011101110,0.87914541,0.44211845,7,0.69493356
4335,4335,001000011101111,0.87898597,0.50171711,8,0.66881426
4336,4336,001000011110000,0.85682399,0.34348181,5,0.72247581
4337,4337,001000011110001,0.85953444,0.49415222,6,0.69011922
4338,4338,001000011110010,0.85554848,0.35548615,6,0.69999986
4339,4339,001000011110011,0.87292730,0.55446356,7,0.67748094
4340,4340,001000011110100,0.86080996,0.26538854,6,0.71427110
4341,4341,001000011110101,0.86399873,0.63959901,7,0.66003883
4342,4342,001000011110110,0.87356505,0.50761152,7,0.68280390
4343,4343,001000011110111,0.86702806,0.53958657,8,0.65306941
4344,4344,001000011111000,0.85586735,0.23589160,6,0.71227819
4345,4345,001000011111001,0.86208547,0.46089386,7,0.67599608
4346,4346,001000011111010,0.86080996,0.53785903,7,0.66702405
4347,4347,001000011111011,0.86830357,0.53247324,8,0.65505625
4348,4348,001000011111100,0.85427297,0.36452958,7,0.67782001
4349,4349,001000011111101,0.86272322,0.42865698,8,0.65985752
4350,4350,001000011111110,0.86718750,0.45629128,8,0.66155837
4351,4351,001000011111111,0.87005740,0.70170862,9,0.61988654
4352,4352,001000100000000,0.61862245,0.19994986,2,0.55862747
4353,4353,001000100000001,0.66804847,0.49464185,3,0.55858428
4354,4354,001000100000010,0.61479592,0.54758551,3,0.50003737
4355,4355,001000100000011,0.68861608,0.58169949,4,0.55044613
4356,4356,001000100000100,0.57461735,0.57954443,3,0.45666291
4357,4357,001000100000101,0.68383291,0.43657307,4,0.56017561
4358,4358,001000100000110,0.63934948,0.47413847,4,0.51193564
4359,4359,001000100000111,0.69148597,0.54251908,5,0.53723406
4360,4360,001000100001000,0.58051659,0.49801697,3,0.47071489
4361,4361,001000100001001,0.66374362,0.44937351,4,0.53880626
4362,4362,001000100001010,0.62324617,0.42877842,4,0.50036833
4363,4363,001000100001011,0.68287627,0.66345383,5,0.51653089
4364,4364,001000100001100,0.59199617,0.29251696,4,0.48274448
4365,4365,001000100001101,0.67107780,0.38124558,5,0.53295324
4366,4366,001000100001110,0.63600127,0.37316643,5,0.49868463
4367,4367,001000100001111,0.68096301,0.56605620,6,0.50435739
4368,4368,001000100010000,0.70169005,0.39643995,3,0.60204606
4369,4369,001000100010001,0.75207270,0.45080181,4,0.62699252
4370,4370,001000100010010,0.70742985,0.48432552,4,0.57899730
4371,4371,001000100010011,0.75239158,0.51132205,5,0.60125937
4372,4372,001000100010100,0.70950256,0.54992573,4,0.57450999
4373,4373,001000100010101,0.75765306,0.41917702,5,0.61573536
4374,4374,001000100010110,0.72735970,0.39343198,5,0.58801650
4375,4375,001000100010111,0.75366709,0.44137915,6,0.58952917
4376,4376,001000100011000,0.70264669,0.52219323,4,0.57042737
4377,4377,001000100011001,0.75382653,0.42173506,5,0.61165302
4378,4378,001000100011010,0.72066328,0.39691056,5,0.58097222
4379,4379,001000100011011,0.76084183,0.49232194,6,0.59160964
4380,4380,001000100011100,0.71827169,0.46451477,5,0.57182021
4381,4381,001000100011101,0.75621811,0.35870131,6,0.60034798
4382,4382,001000100011110,0.72480868,0.37104955,6,0.56770373
4383,4383,001000100011111,0.75589923,0.75507112,7,0.54039212
4384,4384,001000100100000,0.68925382,0.33468779,3,0.59578505
4385,4385,001000100100001,0.74521684,0.44432554,4,0.62078428
4386,4386,001000100100010,0.71412628,0.43458132,4,0.59066815
4387,4387,001000100100011,0.75015944,0.45857054,5,0.60430238
4388,4388,001000100100100,0.70854592,0.38142431,4,0.59040349
4389,4389,001000100100101,0.75318877,0.34565089,5,0.61862369
4390,4390,001000100100110,0.72815689,0.32044954,5,0.59611194
4391,4391,001000100100111,0.74043368,0.38624037,6,0.58180964
4392,4392,001000100101000,0.70169006,0.35526898,4,0.58616316
4393,4393,001000100101001,0.75318877,0.35673171,5,0.61751560
4394,4394,001000100101010,0.72305486,0.38120786,5,0.58493407
4395,4395,001000100101011,0.75318877,0.41338074,6,0.59185070
4396,4396,001000100101100,0.70806761,0.21056091,5,0.58701152
4397,4397,001000100101101,0.74856505,0.37231305,6,0.59133375
4398,4398,001000100101110,0.72911353,0.33115327,6,0.57599820
4399,4399,001000100101111,0.73947704,0.52876626,7,0.54660042
4400,4400,001000100110000,0.72528700,0.28125399,4,0.61716160
4401,4401,001000100110001,0.76705994,0.33304883,5,0.63375506
4402,4402,001000100110010,0.73278062,0.40412847,5,0.59236777
4403,4403,001000100110011,0.76498724,0.40788427,6,0.60419881
4404,4404,001000100110100,0.73820153,0.27748416,5,0.61045312
4405,4405,001000100110101,0.77295918,0.30941810,6,0.62201737
4406,4406,001000100110110,0.73198342,0.30739145,6,0.58124428
4407,4407,001000100110111,0.76355229,0.64724206,7,0.55882809
4408,4408,001000100111000,0.72720026,0.24008689,5,0.60319157
4409,4409,001000100111001,0.76865433,0.35877583,6,0.61277674
4410,4410,001000100111010,0.72624363,0.34719802,6,0.57152383
4411,4411,001000100111011,0.75031888,0.57198268,7,0.55312061
4412,4412,001000100111100,0.71843113,0.23952859,6,0.57447828
4413,4413,001000100111101,0.75414541,0.59627244,7,0.55451816
4414,4414,001000100111110,0.70982144,0.51957178,7,0.51786426
4415,4415,001000100111111,0.75701531,0.52985285,8,0.54403002
4416,4416,001000101000000,0.84853317,0.27686187,3,0.76084699
4417,4417,001000101000001,0.86065052,0.40361686,4,0.74028883
4418,4418,001000101000010,0.86176659,0.43337967,4,0.73842862
4419,4419,001000101000011,0.86527424,0.42640598,5,0.72263364
4420,4420,001000101000100,0.85889669,0.24586467,4,0.75431022
4421,4421,001000101000101,0.86256378,0.31751314,5,0.73081247
4422,4422,001000101000110,0.87117347,0.32869940,5,0.73830353
4423,4423,001000101000111,0.87356505,0.36013814,6,0.71755124
4424,4424,001000101001000,0.86128827,0.36807563,4,0.74448071
4425,4425,001000101001001,0.86224490,0.34583698,5,0.72766121
4426,4426,001000101001010,0.86208546,0.32080163,5,0.73000530
4427,4427,001000101001011,0.87244898,0.36743644,6,0.71570534
4428,4428,001000101001100,0.86543368,0.23331642,5,0.74210204
4429,4429,001000101001101,0.86112883,0.33854682,6,0.70727415
4430,4430,001000101001110,0.87101403,0.43306514,6,0.70770752
4431,4431,001000101001111,0.86894133,0.44391775,7,0.68454955
4432,4432,001000101010000,0.86686863,0.29272469,4,0.75759616
4433,4433,001000101010001,0.86623087,0.33796000,5,0.73243487
4434,4434,001000101010010,0.86415817,0.34609406,5,0.72954876
4435,4435,001000101010011,0.87659439,0.50576523,6,0.70601786
4436,4436,001000101010100,0.86096939,0.24452463,5,0.73651693
4437,4437,001000101010101,0.87165179,0.32341058,6,0.71931073
4438,4438,001000101010110,0.87962372,0.30298651,6,0.72932507
4439,4439,001000101010111,0.88169643,0.63290315,7,0.67840611
4440,4440,001000101011000,0.86591199,0.27628097,5,0.73828390
4441,4441,001000101011001,0.86463648,0.31808926,6,0.71282756
4442,4442,001000101011010,0.86814413,0.33041218,6,0.71510292
4443,4443,001000101011011,0.87531888,0.50291055,7,0.68502782
4444,4444,001000101011100,0.86734694,0.22497453,6,0.72484949
4445,4445,001000101011101,0.86623087,0.57692682,7,0.66853819
4446,4446,001000101011110,0.87547831,0.41435044,7,0.69404327
4447,4447,001000101011111,0.87420281,0.46591433,8,0.66761137
4448,4448,001000101100000,0.86686863,0.23813693,4,0.76305493
4449,4449,001000101100001,0.87627551,0.29555939,5,0.74671957
4450,4450,001000101100010,0.86989796,0.36249596,5,0.73364837
4451,4451,001000101100011,0.87691326,0.54876095,6,0.70203717
4452,4452,001000101100100,0.87133291,0.19273856,5,0.75205905
4453,4453,001000101100101,0.87547832,0.25281864,6,0.73019645
4454,4454,001000101100110,0.87786990,0.29141213,6,0.72872868
4455,4455,001000101100111,0.87372449,0.46202375,7,0.68752212
4456,4456,001000101101000,0.86080996,0.37229656,5,0.72358030
4457,4457,001000101101001,0.86782526,0.29030800,6,0.71879446
4458,4458,001000101101010,0.86495536,0.26214853,6,0.71874051
4459,4459,001000101101011,0.87914541,0.46475097,7,0.69267031
4460,4460,001000101101100,0.86670919,0.17850492,6,0.72885870
4461,4461,001000101101101,0.86176659,0.35573118,7,0.68619347
4462,4462,001000101101110,0.87627551,0.54323022,7,0.68195249
4463,4463,001000101101111,0.88297193,0.44097334,8,0.67887460
4464,4464,001000101110000,0.87260842,0.23262455,5,0.74934596
4465,4465,001000101110001,0.88201530,0.27989316,6,0.73402599
4466,4466,001000101110010,0.86336097,0.27690525,6,0.71567045
4467,4467,001000101110011,0.87404337,0.62171789,7,0.67187158
4468,4468,001000101110100,0.86702807,0.16868777,6,0.73015929
4469,4469,001000101110101,0.88010204,0.37112254,7,0.70298978
4470,4470,001000101110110,0.87420281,0.38675287,7,0.69552752
4471,4471,001000101110111,0.87707270,0.46908983,8,0.67016372
4472,4472,001000101111000,0.86559312,0.21996222,6,0.72359689
4473,4473,001000101111001,0.87037628,0.44874675,7,0.68550160
4474,4474,001000101111010,0.86463648,0.55511649,7,0.66912483
4475,4475,001000101111011,0.87739158,0.43714866,8,0.67367672
4476,4476,001000101111100,0.86383929,0.28024157,7,0.69581513
4477,4477,001000101111101,0.86639031,0.36914920,8,0.66947539
4478,4478,001000101111110,0.87213010,0.52459070,8,0.65967103
4479,4479,001000101111111,0.88121811,0.45056981,9,0.65616113
4480,4480,001000110000000,0.63073979,0.51669943,3,0.51906985
4481,4481,001000110000001,0.70360332,0.54154571,4,0.56944875
4482,4482,001000110000010,0.66549744,0.74571258,4,0.51092619
4483,4483,001000110000011,0.72448980,0.58488299,5,0.56600150
4484,4484,001000110000100,0.64764030,0.45660907,4,0.52197939
4485,4485,001000110000101,0.70918368,0.50308508,5,0.55887518
4486,4486,001000110000110,0.68080358,0.67545844,5,0.51325773
4487,4487,001000110000111,0.72927296,0.54178900,6,0.55509406
4488,4488,001000110001000,0.63887117,0.45565349,4,0.51330582
4489,4489,001000110001001,0.71667730,0.48910506,5,0.56776680
4490,4490,001000110001010,0.66852678,0.56510518,5,0.51201626
4491,4491,001000110001011,0.73134567,0.71581417,6,0.53976425
4492,4492,001000110001100,0.64795918,0.37085304,5,0.51087387
4493,4493,001000110001101,0.71699618,0.43383251,6,0.55361293
4494,4494,001000110001110,0.68367347,0.60037487,6,0.50363598
4495,4495,001000110001111,0.72146047,0.64709084,7,0.51675139
4496,4496,001000110010000,0.74697066,0.47274082,4,0.61969658
4497,4497,001000110010001,0.77040816,0.50138288,5,0.62026987
4498,4498,001000110010010,0.74856505,0.68558665,5,0.58000639
4499,4499,001000110010011,0.77678571,0.53999790,6,0.60278592
4500,4500,001000110010100,0.74139031,0.39446803,5,0.60194351
4501,4501,001000110010101,0.76211734,0.43952228,6,0.59816511
4502,4502,001000110010110,0.75813137,0.64819528,6,0.57331185
4503,4503,001000110010111,0.76881377,0.69672208,7,0.55914156
4504,4504,001000110011000,0.74936225,0.39083188,5,0.61027906
4505,4505,001000110011001,0.76466836,0.60241122,6,0.58442724
4506,4506,001000110011010,0.75175383,0.47592363,6,0.58416146
4507,4507,001000110011011,0.76992984,0.68021686,7,0.56190815
4508,4508,001000110011100,0.74792730,0.36571666,6,0.59135563
4509,4509,001000110011101,0.75765306,0.79940363,7,0.53771269
4510,4510,001000110011110,0.74107143,0.64144490,7,0.53692694
4511,4511,001000110011111,0.76929208,0.61892114,8,0.54739997
4512,4512,001000110100000,0.71779337,0.42603686,4,0.59518969
4513,4513,001000110100001,0.75765306,0.46382458,5,0.61127060
4514,4514,001000110100010,0.73246174,0.68011278,5,0.56445046
4515,4515,001000110100011,0.75143495,0.50955204,6,0.58047974
4516,4516,001000110100100,0.72943240,0.36608297,5,0.59282411
4517,4517,001000110100101,0.76020408,0.40056429,6,0.60014765
4518,4518,001000110100110,0.74043368,0.57309134,6,0.56312454
4519,4519,001000110100111,0.76100127,0.63012007,7,0.55798926
4520,4520,001000110101000,0.72353317,0.36692782,5,0.58684039
4521,4521,001000110101001,0.75542092,0.40958488,6,0.59446243
4522,4522,001000110101010,0.72767858,0.57305042,6,0.55037354
4523,4523,001000110101011,0.75797193,0.68430840,7,0.54954110
4524,4524,001000110101100,0.73118623,0.33112661,6,0.57807357
4525,4525,001000110101101,0.74808673,0.51961458,7,0.55612527
4526,4526,001000110101110,0.72688138,0.63625767,7,0.52325562
4527,4527,001000110101111,0.75239158,0.59226556,8,0.53316502
4528,4528,001000110110000,0.75095663,0.35245341,5,0.61571129
4529,4529,001000110110001,0.77726402,0.45113051,6,0.61215097
4530,4530,001000110110010,0.75829081,0.44370178,6,0.59392064
4531,4531,001000110110011,0.77790178,0.78703768,7,0.55919801
4532,4532,001000110110100,0.74697066,0.39164082,6,0.58780658
4533,4533,001000110110101,0.76291453,0.57434682,7,0.56547985
4534,4534,001000110110110,0.74410077,0.54962438,7,0.54913833
4535,4535,001000110110111,0.77056759,0.63787803,8,0.54677979
4536,4536,001000110111000,0.75366709,0.50650027,6,0.58301706
4537,4537,001000110111001,0.77200254,0.57541069,7,0.57446147
4538,4538,001000110111010,0.74505740,0.57175817,7,0.54788158
4539,4539,001000110111011,0.76546556,0.62373052,8,0.54309250
4540,4540,001000110111100,0.73596939,0.45665051,7,0.55030434
4541,4541,001000110111101,0.76769770,0.75558202,8,0.53213950
4542,4542,001000110111110,0.73995536,0.51188663,8,0.52876670
4543,4543,001000110111111,0.77232142,0.54570212,9,0.53775121
4544,4544,001000111000000,0.85491072,0.40918642,4,0.73399208
4545,4545,001000111000001,0.85299746,0.54445935,5,0.69855152
4546,4546,001000111000010,0.86320154,0.41549323,5,0.72165221
4547,4547,001000111000011,0.86144771,0.43521516,6,0.69792619
4548,4548,001000111000100,0.87053572,0.29776606,5,0.74075911
4549,4549,001000111000101,0.86559312,0.48890052,6,0.69670306
4550,4550,001000111000110,0.86894133,0.36847625,6,0.71209370
4551,4551,001000111000111,0.86862245,0.55041830,7,0.67358062
4552,4552,001000111001000,0.85363521,0.33745165,5,0.71989005
4553,4553,001000111001001,0.85044644,0.36381737,6,0.69406470
4554,4554,001000111001010,0.86575256,0.43291726,6,0.70246083
4555,4555,001000111001011,0.87213010,0.74848810,7,0.65728129
4556,4556,001000111001100,0.86894133,0.28808769,6,0.72013256
4557,4557,001000111001101,0.84933036,0.44997715,7,0.66433265
4558,4558,001000111001110,0.86941965,0.48943248,7,0.68047640
4559,4559,001000111001111,0.86973852,0.67839280,8,0.64189924
4560,4560,001000111010000,0.86192603,0.36051771,5,0.72587426
4561,4561,001000111010001,0.86415817,0.40359347,6,0.70379882
4562,4562,001000111010010,0.86288266,0.38142046,6,0.70474061
4563,4563,001000111010011,0.87643495,0.70241006,7,0.66619394
4564,4564,001000111010100,0.86543368,0.36657939,6,0.70877574
4565,4565,001000111010101,0.86128827,0.49985486,7,0.67130279
4566,4566,001000111010110,0.87117347,0.50693413,7,0.68048006
4567,4567,001000111010111,0.86670919,0.55875325,8,0.65083386
4568,4568,001000111011000,0.86718750,0.30317209,6,0.71687029
4569,4569,001000111011001,0.86065052,0.61486056,7,0.65916446
4570,4570,001000111011010,0.87053572,0.46822078,7,0.68371364
4571,4571,001000111011011,0.87340561,0.53909359,8,0.65949625
4572,4572,001000111011100,0.86049107,0.41965958,7,0.67852512
4573,4573,001000111011101,0.85905613,0.64509481,8,0.63454665
4574,4574,001000111011110,0.86686862,0.45788329,8,0.66108030
4575,4575,001000111011111,0.87260842,0.49310433,9,0.64329799
4576,4576,001000111100000,0.87021684,0.29746848,5,0.74046999
4577,4577,001000111100001,0.86607143,0.39255558,6,0.70681588
4578,4578,001000111100010,0.87005740,0.48841528,6,0.70121587
4579,4579,001000111100011,0.87611607,0.54223999,7,0.68189207
4580,4580,001000111100100,0.87181123,0.25839169,6,0.72597206
4581,4581,001000111100101,0.87069516,0.44975684,7,0.68571947
4582,4582,001000111100110,0.86431761,0.59650198,7,0.66466741
4583,4583,001000111100111,0.87595663,0.55508096,8,0.66044854
4584,4584,001000111101000,0.86989796,0.27363860,6,0.72253410
4585,4585,001000111101001,0.85857781,0.46562877,7,0.67201494
4586,4586,001000111101010,0.87292730,0.45019333,7,0.68790796
4587,4587,001000111101011,0.86941964,0.60933458,8,0.64848619
4588,4588,001000111101100,0.86144771,0.40473127,7,0.68097458
4589,4589,001000111101101,0.86017220,0.45476021,8,0.65469618
4590,4590,001000111101110,0.86320154,0.42366868,8,0.66083467
4591,4591,001000111101111,0.87994260,0.49083567,9,0.65085903
4592,4592,001000111110000,0.86160715,0.28522511,6,0.71308464
4593,4593,001000111110001,0.86208546,0.71759599,7,0.65032586
4594,4594,001000111110010,0.86511480,0.48994746,7,0.67612005
4595,4595,001000111110011,0.87659439,0.53310974,8,0.66328341
4596,4596,001000111110100,0.86033164,0.40958911,7,0.67937273
4597,4597,001000111110101,0.87436225,0.59925598,8,0.65443665
4598,4598,001000111110110,0.87085459,0.48986820,8,0.66186777
4599,4599,001000111110111,0.86367985,0.51269558,9,0.63241029
4600,4600,001000111111000,0.85714286,0.39645564,7,0.67749730
4601,4601,001000111111001,0.85730230,0.46390777,8,0.65091153
4602,4602,001000111111010,0.86527424,0.60346493,8,0.64492775
4603,4603,001000111111011,0.86894133,0.54112856,9,0.63482847
4604,4604,001000111111100,0.86511480,0.36814559,8,0.66830024
4605,4605,001000111111101,0.85889669,0.42486402,9,0.63641029
4606,4606,001000111111110,0.87101403,0.43723703,9,0.64729033
4607,4607,001000111111111,0.87117347,0.71066682,10,0.60010679
4608,4608,001001000000000,0.60108419,0.27823805,2,0.53326038
4609,4609,001001000000001,0.66406250,0.52547613,3,0.55151488
4610,4610,001001000000010,0.65752550,0.54912478,3,0.54261302
4611,4611,001001000000011,0.70328445,0.75168314,4,0.54811613
4612,4612,001001000000100,0.58832909,0.38036297,3,0.49029279
4613,4613,001001000000101,0.66310586,0.48207801,4,0.53489806
4614,4614,001001000000110,0.66501912,0.48315671,4,0.53670345
4615,4615,001001000000111,0.70200893,0.71419100,5,0.53058983
4616,4616,001001000001000,0.58099490,0.37415998,3,0.48357891
4617,4617,001001000001001,0.66262754,0.49831531,4,0.53279601
4618,4618,001001000001010,0.66980229,0.47848123,4,0.54195417
4619,4619,001001000001011,0.70599491,0.67887220,5,0.53810769
4620,4620,001001000001100,0.60475128,0.32452535,4,0.49229875
4621,4621,001001000001101,0.67681760,0.39462869,5,0.53735473
4622,4622,001001000001110,0.66804846,0.42935080,5,0.52511338
4623,4623,001001000001111,0.71460460,0.63004521,6,0.53160008
4624,4624,001001000010000,0.71093751,0.48278547,3,0.60265896
4625,4625,001001000010001,0.75749362,0.49107507,4,0.62838611
4626,4626,001001000010010,0.74314414,0.49106526,4,0.61403761
4627,4627,001001000010011,0.79097576,0.54791830,5,0.63618393
4628,4628,001001000010100,0.73134567,0.52237218,4,0.59910845
4629,4629,001001000010101,0.77997448,0.42847934,5,0.63712655
4630,4630,001001000010110,0.75143495,0.43060069,5,0.60837488
4631,4631,001001000010111,0.78140943,0.62686632,6,0.59872280
4632,4632,001001000011000,0.72480868,0.36867431,4,0.60794125
4633,4633,001001000011001,0.76498724,0.44826246,5,0.62016099
4634,4634,001001000011010,0.75286990,0.41629451,5,0.61124045
4635,4635,001001000011011,0.77678571,0.54526114,6,0.60225959
4636,4636,001001000011100,0.73501276,0.30132408,5,0.60488035
4637,4637,001001000011101,0.78029336,0.39433908,6,0.62085945
4638,4638,001001000011110,0.74760842,0.41233019,6,0.58637540
4639,4639,001001000011111,0.77630739,0.72461715,7,0.56384567
4640,4640,001001000100000,0.69626914,0.37089408,3,0.59917973
4641,4641,001001000100001,0.75589923,0.42591676,4,0.63330756
4642,4642,001001000100010,0.73086735,0.45508125,4,0.60535923
4643,4643,001001000100011,0.77838009,0.51528360,5,0.62685173
4644,4644,001001000100100,0.71173470,0.41797551,4,0.58993715
4645,4645,001001000100101,0.77136479,0.39826092,5,0.63153870
4646,4646,001001000100110,0.73373725,0.36969891,5,0.59676736
4647,4647,001001000100111,0.77327805,0.42227983,6,0.61105007
4648,4648,001001000101000,0.70806761,0.42399208,4,0.58566840
4649,4649,001001000101001,0.76195791,0.41028997,5,0.62092891
4650,4650,001001000101010,0.73230230,0.39418904,5,0.59288340
4651,4651,001001000101011,0.77614795,0.41755121,6,0.61439283
4652,4652,001001000101100,0.72034439,0.33471345,5,0.58687305
4653,4653,001001000101101,0.76913265,0.46613166,6,0.60251948
4654,4654,001001000101110,0.73820154,0.34488848,6,0.58371269
4655,4655,001001000101111,0.77040816,0.53819091,7,0.57658907
4656,4656,001001000110000,0.75573980,0.32407600,4,0.64333220
4657,4657,001001000110001,0.77997448,0.53900013,5,0.62607446
4658,4658,001001000110010,0.75414541,0.39385120,5,0.61476029
4659,4659,001001000110011,0.78029336,0.40997395,6,0.61929597
4660,4660,001001000110100,0.73915817,0.25902683,5,0.61325549
4661,4661,001001000110101,0.78427933,0.38400890,6,0.62587844
4662,4662,001001000110110,0.74888393,0.50359548,6,0.57852438
4663,4663,001001000110111,0.76992984,0.56358837,7,0.57357100
4664,4664,001001000111000,0.73883929,0.25990925,5,0.61284837
4665,4665,001001000111001,0.77519132,0.33054241,6,0.62213708
4666,4666,001001000111010,0.74123087,0.50424540,6,0.57080633
4667,4667,001001000111011,0.77694514,0.59859639,7,0.57708551
4668,4668,001001000111100,0.73596939,0.24145685,6,0.59182371
4669,4669,001001000111101,0.77359693,0.47149343,7,0.58644759
4670,4670,001001000111110,0.73421557,0.63329254,7,0.53088631
4671,4671,001001000111111,0.77742346,0.56736893,8,0.56068657
4672,4672,001001001000000,0.85235970,0.34505611,3,0.75785409
4673,4673,001001001000001,0.85363521,0.38283124,4,0.73535209
4674,4674,001001001000010,0.86894133,0.41338268,4,0.74760306
4675,4675,001001001000011,0.87213010,0.57422630,5,0.71470747
4676,4676,001001001000100,0.86479592,0.30960300,4,0.75383562
4677,4677,001001001000101,0.86495536,0.34207874,5,0.73074749
4678,4678,001001001000110,0.87324617,0.33456257,5,0.73978992
4679,4679,001001001000111,0.87420281,0.36803751,6,0.71739906
4680,4680,001001001001000,0.86224490,0.24489985,4,0.75775492
4681,4681,001001001001001,0.86654975,0.39462793,5,0.72708696
4682,4682,001001001001010,0.86846301,0.54940477,5,0.71352254
4683,4683,001001001001011,0.87802934,0.36019049,6,0.72201029
4684,4684,001001001001100,0.85953444,0.20329695,5,0.73920475
4685,4685,001001001001101,0.87213010,0.28526636,6,0.72360347
4686,4686,001001001001110,0.87053572,0.37703785,6,0.71283193
4687,4687,001001001001111,0.88360969,0.62115986,7,0.68149370
4688,4688,001001001010000,0.86846301,0.31296353,4,0.75716666
4689,4689,001001001010001,0.86336097,0.34998715,5,0.72836226
4690,4690,001001001010010,0.87197066,0.34800731,5,0.73716993
4691,4691,001001001010011,0.87755102,0.53852287,6,0.70369873
4692,4692,001001001010100,0.86654975,0.29009200,5,0.73754055
4693,4693,001001001010101,0.86894133,0.33085529,6,0.71585580
4694,4694,001001001010110,0.87197066,0.34098608,6,0.71787206
4695,4695,001001001010111,0.87834821,0.51649963,7,0.68669825
4696,4696,001001001011000,0.86176659,0.26568554,5,0.73519803
4697,4697,001001001011001,0.86750638,0.46489621,6,0.70101676
4698,4698,001001001011010,0.87484056,0.33429315,6,0.72141125
4699,4699,001001001011011,0.87484056,0.52679838,7,0.68216072
4700,4700,001001001011100,0.86527424,0.21218448,6,0.72405579
4701,4701,001001001011101,0.86320154,0.40751506,7,0.68245003
4702,4702,001001001011110,0.87356505,0.47556839,7,0.68600821
4703,4703,001001001011111,0.87659439,0.65288613,8,0.65130577
4704,4704,001001001100000,0.86575255,0.24600320,4,0.76115223
4705,4705,001001001100001,0.86957908,0.32142173,5,0.73743691
4706,4706,001001001100010,0.86910077,0.29638209,5,0.73946256
4707,4707,001001001100011,0.87244898,0.36515658,6,0.71593332
4708,4708,001001001100100,0.86830357,0.29037400,5,0.73926617
4709,4709,001001001100101,0.87228954,0.42125498,6,0.71016404
4710,4710,001001001100110,0.87914541,0.26813205,6,0.73233220
4711,4711,001001001100111,0.87643495,0.46536904,7,0.68989804
4712,4712,001001001101000,0.86989796,0.19221862,5,0.75067610
4713,4713,001001001101001,0.87037628,0.26849715,6,0.72352656
4714,4714,001001001101010,0.86941964,0.43853957,6,0.70556569
4715,4715,001001001101011,0.87659439,0.50252805,7,0.68634158
4716,4716,001001001101100,0.86431761,0.19381387,6,0.72493622
4717,4717,001001001101101,0.86543368,0.36423715,7,0.68900996
4718,4718,001001001101110,0.88073979,0.37577372,7,0.70316242
4719,4719,001001001101111,0.87898597,0.59996451,8,0.65898952
4720,4720,001001001110000,0.87085459,0.21809005,5,0.74904559
4721,4721,001001001110001,0.86352041,0.33400518,6,0.71011990
4722,4722,001001001110010,0.87053572,0.31041226,6,0.71949449
4723,4723,001001001110011,0.87308674,0.50290174,7,0.68279656
4724,4724,001001001110100,0.86559312,0.18797336,6,0.72679578
4725,4725,001001001110101,0.87149235,0.41375429,7,0.69011692
4726,4726,001001001110110,0.87802934,0.52779785,7,0.68524955
4727,4727,001001001110111,0.87420281,0.49047998,8,0.66515481
4728,4728,001001001111000,0.86814414,0.19548479,6,0.72859566
4729,4729,001001001111001,0.86272322,0.38165511,7,0.68455771
4730,4730,001001001111010,0.87388393,0.40917977,7,0.69296595
4731,4731,001001001111011,0.87276786,0.52635702,8,0.66013216
4732,4732,001001001111100,0.86718750,0.47980495,7,0.67920701
4733,4733,001001001111101,0.86017220,0.35330007,8,0.66484219
4734,4734,001001001111110,0.87771046,0.37359273,8,0.68035119
4735,4735,001001001111111,0.87388393,0.43175483,9,0.65070845
4736,4736,001001010000000,0.64923469,0.70959568,3,0.51827512
