row,decimal,fitness,bitstring
24897,24896,4.00000000,0110000101000000
24961,24960,4.00000000,0110000110000000
25090,25089,4.00000000,0110001000000001
25091,25090,4.00000000,0110001000000010
25093,25092,4.00000000,0110001000000100
25097,25096,4.00000000,0110001000001000
25105,25104,4.00000000,0110001000010000
25121,25120,4.00000000,0110001000100000
25153,25152,4.00000000,0110001001000000
25217,25216,4.00000000,0110001010000000
25345,25344,4.00000000,0110001100000000
25600,25599,4.00000000,0110001111111111
25602,25601,4.00000000,0110010000000001
25603,25602,4.00000000,0110010000000010
25605,25604,4.00000000,0110010000000100
25609,25608,4.00000000,0110010000001000
25617,25616,4.00000000,0110010000010000
25633,25632,4.00000000,0110010000100000
25665,25664,4.00000000,0110010001000000
25729,25728,4.00000000,0110010010000000
25857,25856,4.00000000,0110010100000000
26112,26111,4.00000000,0110010111111111
26113,26112,4.00000000,0110011000000000
26368,26367,4.00000000,0110011011111111
26496,26495,4.00000000,0110011101111111
26560,26559,4.00000000,0110011110111111
26592,26591,4.00000000,0110011111011111
26608,26607,4.00000000,0110011111101111
26616,26615,4.00000000,0110011111110111
26620,26619,4.00000000,0110011111111011
26622,26621,4.00000000,0110011111111101
26623,26622,4.00000000,0110011111111110
26626,26625,4.00000000,0110100000000001
26627,26626,4.00000000,0110100000000010
26629,26628,4.00000000,0110100000000100
26633,26632,4.00000000,0110100000001000
26641,26640,4.00000000,0110100000010000
26657,26656,4.00000000,0110100000100000
26689,26688,4.00000000,0110100001000000
26753,26752,4.00000000,0110100010000000
26881,26880,4.00000000,0110100100000000
27136,27135,4.00000000,0110100111111111
27137,27136,4.00000000,0110101000000000
27392,27391,4.00000000,0110101011111111
27520,27519,4.00000000,0110101101111111
27584,27583,4.00000000,0110101110111111
27616,27615,4.00000000,0110101111011111
27632,27631,4.00000000,0110101111101111
27640,27639,4.00000000,0110101111110111
27644,27643,4.00000000,0110101111111011
27646,27645,4.00000000,0110101111111101
27647,27646,4.00000000,0110101111111110
27649,27648,4.00000000,0110110000000000
27904,27903,4.00000000,0110110011111111
28032,28031,4.00000000,0110110101111111
28096,28095,4.00000000,0110110110111111
28128,28127,4.00000000,0110110111011111
28144,28143,4.00000000,0110110111101111
28152,28151,4.00000000,0110110111110111
28156,28155,4.00000000,0110110111111011
28158,28157,4.00000000,0110110111111101
28159,28158,4.00000000,0110110111111110
28288,28287,4.00000000,0110111001111111
28352,28351,4.00000000,0110111010111111
28384,28383,4.00000000,0110111011011111
28400,28399,4.00000000,0110111011101111
28408,28407,4.00000000,0110111011110111
28412,28411,4.00000000,0110111011111011
28414,28413,4.00000000,0110111011111101
28415,28414,4.00000000,0110111011111110
28480,28479,4.00000000,0110111100111111
28512,28511,4.00000000,0110111101011111
28528,28527,4.00000000,0110111101101111
28536,28535,4.00000000,0110111101110111
28540,28539,4.00000000,0110111101111011
28542,28541,4.00000000,0110111101111101
28543,28542,4.00000000,0110111101111110
28576,28575,4.00000000,0110111110011111
28592,28591,4.00000000,0110111110101111
28600,28599,4.00000000,0110111110110111
28604,28603,4.00000000,0110111110111011
28606,28605,4.00000000,0110111110111101
28607,28606,4.00000000,0110111110111110
28624,28623,4.00000000,0110111111001111
28632,28631,4.00000000,0110111111010111
28636,28635,4.00000000,0110111111011011
28638,28637,4.00000000,0110111111011101
28639,28638,4.00000000,0110111111011110
28648,28647,4.00000000,0110111111100111
28652,28651,4.00000000,0110111111101011
28654,28653,4.00000000,0110111111101101
28655,28654,4.00000000,0110111111101110
28660,28659,4.00000000,0110111111110011
28662,28661,4.00000000,0110111111110101
28663,28662,4.00000000,0110111111110110
28666,28665,4.00000000,0110111111111001
28667,28666,4.00000000,0110111111111010
28669,28668,4.00000000,0110111111111100
28674,28673,4.00000000,0111000000000001
28675,28674,4.00000000,0111000000000010
28677,28676,4.00000000,0111000000000100
28681,28680,4.00000000,0111000000001000
28689,28688,4.00000000,0111000000010000
28705,28704,4.00000000,0111000000100000
28737,28736,4.00000000,0111000001000000
28801,28800,4.00000000,0111000010000000
28929,28928,4.00000000,0111000100000000
29184,29183,4.00000000,0111000111111111
29185,29184,4.00000000,0111001000000000
29440,29439,4.00000000,0111001011111111
29568,29567,4.00000000,0111001101111111
29632,29631,4.00000000,0111001110111111
29664,29663,4.00000000,0111001111011111
29680,29679,4.00000000,0111001111101111
29688,29687,4.00000000,0111001111110111
29692,29691,4.00000000,0111001111111011
29694,29693,4.00000000,0111001111111101
29695,29694,4.00000000,0111001111111110
29697,29696,4.00000000,0111010000000000
29952,29951,4.00000000,0111010011111111
30080,30079,4.00000000,0111010101111111
30144,30143,4.00000000,0111010110111111
30176,30175,4.00000000,0111010111011111
30192,30191,4.00000000,0111010111101111
30200,30199,4.00000000,0111010111110111
30204,30203,4.00000000,0111010111111011
30206,30205,4.00000000,0111010111111101
30207,30206,4.00000000,0111010111111110
30336,30335,4.00000000,0111011001111111
30400,30399,4.00000000,0111011010111111
30432,30431,4.00000000,0111011011011111
30448,30447,4.00000000,0111011011101111
30456,30455,4.00000000,0111011011110111
30460,30459,4.00000000,0111011011111011
30462,30461,4.00000000,0111011011111101
30463,30462,4.00000000,0111011011111110
30528,30527,4.00000000,0111011100111111
30560,30559,4.00000000,0111011101011111
30576,30575,4.00000000,0111011101101111
30584,30583,4.00000000,0111011101110111
30588,30587,4.00000000,0111011101111011
30590,30589,4.00000000,0111011101111101
30591,30590,4.00000000,0111011101111110
30624,30623,4.00000000,0111011110011111
30640,30639,4.00000000,0111011110101111
30648,30647,4.00000000,0111011110110111
30652,30651,4.00000000,0111011110111011
30654,30653,4.00000000,0111011110111101
30655,30654,4.00000000,0111011110111110
30672,30671,4.00000000,0111011111001111
30680,30679,4.00000000,0111011111010111
30684,30683,4.00000000,0111011111011011
30686,30685,4.00000000,0111011111011101
30687,30686,4.00000000,0111011111011110
30696,30695,4.00000000,0111011111100111
30700,30699,4.00000000,0111011111101011
30702,30701,4.00000000,0111011111101101
30703,30702,4.00000000,0111011111101110
30708,30707,4.00000000,0111011111110011
30710,30709,4.00000000,0111011111110101
30711,30710,4.00000000,0111011111110110
30714,30713,4.00000000,0111011111111001
30715,30714,4.00000000,0111011111111010
30717,30716,4.00000000,0111011111111100
30721,30720,4.00000000,0111100000000000
30976,30975,4.00000000,0111100011111111
31104,31103,4.00000000,0111100101111111
31168,31167,4.00000000,0111100110111111
31200,31199,4.00000000,0111100111011111
31216,31215,4.00000000,0111100111101111
31224,31223,4.00000000,0111100111110111
31228,31227,4.00000000,0111100111111011
31230,31229,4.00000000,0111100111111101
31231,31230,4.00000000,0111100111111110
31360,31359,4.00000000,0111101001111111
31424,31423,4.00000000,0111101010111111
31456,31455,4.00000000,0111101011011111
31472,31471,4.00000000,0111101011101111
31480,31479,4.00000000,0111101011110111
31484,31483,4.00000000,0111101011111011
31486,31485,4.00000000,0111101011111101
31487,31486,4.00000000,0111101011111110
31552,31551,4.00000000,0111101100111111
31584,31583,4.00000000,0111101101011111
31600,31599,4.00000000,0111101101101111
31608,31607,4.00000000,0111101101110111
31612,31611,4.00000000,0111101101111011
31614,31613,4.00000000,0111101101111101
31615,31614,4.00000000,0111101101111110
31648,31647,4.00000000,0111101110011111
31664,31663,4.00000000,0111101110101111
31672,31671,4.00000000,0111101110110111
31676,31675,4.00000000,0111101110111011
31678,31677,4.00000000,0111101110111101
31679,31678,4.00000000,0111101110111110
31696,31695,4.00000000,0111101111001111
31704,31703,4.00000000,0111101111010111
31708,31707,4.00000000,0111101111011011
31710,31709,4.00000000,0111101111011101
31711,31710,4.00000000,0111101111011110
31720,31719,4.00000000,0111101111100111
31724,31723,4.00000000,0111101111101011
31726,31725,4.00000000,0111101111101101
31727,31726,4.00000000,0111101111101110
31732,31731,4.00000000,0111101111110011
31734,31733,4.00000000,0111101111110101
31735,31734,4.00000000,0111101111110110
31738,31737,4.00000000,0111101111111001
31739,31738,4.00000000,0111101111111010
31741,31740,4.00000000,0111101111111100
31872,31871,4.00000000,0111110001111111
31936,31935,4.00000000,0111110010111111
31968,31967,4.00000000,0111110011011111
31984,31983,4.00000000,0111110011101111
31992,31991,4.00000000,0111110011110111
31996,31995,4.00000000,0111110011111011
31998,31997,4.00000000,0111110011111101
31999,31998,4.00000000,0111110011111110
32064,32063,4.00000000,0111110100111111
32096,32095,4.00000000,0111110101011111
32112,32111,4.00000000,0111110101101111
32120,32119,4.00000000,0111110101110111
32124,32123,4.00000000,0111110101111011
32126,32125,4.00000000,0111110101111101
32127,32126,4.00000000,0111110101111110
32160,32159,4.00000000,0111110110011111
32176,32175,4.00000000,0111110110101111
32184,32183,4.00000000,0111110110110111
32188,32187,4.00000000,0111110110111011
32190,32189,4.00000000,0111110110111101
32191,32190,4.00000000,0111110110111110
32208,32207,4.00000000,0111110111001111
32216,32215,4.00000000,0111110111010111
32220,32219,4.00000000,0111110111011011
32222,32221,4.00000000,0111110111011101
32223,32222,4.00000000,0111110111011110
32232,32231,4.00000000,0111110111100111
32236,32235,4.00000000,0111110111101011
32238,32237,4.00000000,0111110111101101
32239,32238,4.00000000,0111110111101110
32244,32243,4.00000000,0111110111110011
32246,32245,4.00000000,0111110111110101
32247,32246,4.00000000,0111110111110110
32250,32249,4.00000000,0111110111111001
32251,32250,4.00000000,0111110111111010
32253,32252,4.00000000,0111110111111100
32320,32319,4.00000000,0111111000111111
32352,32351,4.00000000,0111111001011111
32368,32367,4.00000000,0111111001101111
32376,32375,4.00000000,0111111001110111
32380,32379,4.00000000,0111111001111011
32382,32381,4.00000000,0111111001111101
32383,32382,4.00000000,0111111001111110
32416,32415,4.00000000,0111111010011111
32432,32431,4.00000000,0111111010101111
32440,32439,4.00000000,0111111010110111
32444,32443,4.00000000,0111111010111011
32446,32445,4.00000000,0111111010111101
32447,32446,4.00000000,0111111010111110
32464,32463,4.00000000,0111111011001111
32472,32471,4.00000000,0111111011010111
32476,32475,4.00000000,0111111011011011
32478,32477,4.00000000,0111111011011101
32479,32478,4.00000000,0111111011011110
32488,32487,4.00000000,0111111011100111
32492,32491,4.00000000,0111111011101011
32494,32493,4.00000000,0111111011101101
32495,32494,4.00000000,0111111011101110
32500,32499,4.00000000,0111111011110011
32502,32501,4.00000000,0111111011110101
32503,32502,4.00000000,0111111011110110
32506,32505,4.00000000,0111111011111001
32507,32506,4.00000000,0111111011111010
32509,32508,4.00000000,0111111011111100
32544,32543,4.00000000,0111111100011111
32560,32559,4.00000000,0111111100101111
32568,32567,4.00000000,0111111100110111
32572,32571,4.00000000,0111111100111011
32574,32573,4.00000000,0111111100111101
32575,32574,4.00000000,0111111100111110
32592,32591,4.00000000,0111111101001111
32600,32599,4.00000000,0111111101010111
32604,32603,4.00000000,0111111101011011
32606,32605,4.00000000,0111111101011101
32607,32606,4.00000000,0111111101011110
32616,32615,4.00000000,0111111101100111
32620,32619,4.00000000,0111111101101011
32622,32621,4.00000000,0111111101101101
32623,32622,4.00000000,0111111101101110
32628,32627,4.00000000,0111111101110011
32630,32629,4.00000000,0111111101110101
32631,32630,4.00000000,0111111101110110
32634,32633,4.00000000,0111111101111001
32635,32634,4.00000000,0111111101111010
32637,32636,4.00000000,0111111101111100
32656,32655,4.00000000,0111111110001111
32664,32663,4.00000000,0111111110010111
32668,32667,4.00000000,0111111110011011
32670,32669,4.00000000,0111111110011101
32671,32670,4.00000000,0111111110011110
32680,32679,4.00000000,0111111110100111
32684,32683,4.00000000,0111111110101011
32686,32685,4.00000000,0111111110101101
32687,32686,4.00000000,0111111110101110
32692,32691,4.00000000,0111111110110011
32694,32693,4.00000000,0111111110110101
32695,32694,4.00000000,0111111110110110
32698,32697,4.00000000,0111111110111001
32699,32698,4.00000000,0111111110111010
32701,32700,4.00000000,0111111110111100
32712,32711,4.00000000,0111111111000111
32716,32715,4.00000000,0111111111001011
32718,32717,4.00000000,0111111111001101
32719,32718,4.00000000,0111111111001110
32724,32723,4.00000000,0111111111010011
32726,32725,4.00000000,0111111111010101
32727,32726,4.00000000,0111111111010110
32730,32729,4.00000000,0111111111011001
32731,32730,4.00000000,0111111111011010
32733,32732,4.00000000,0111111111011100
32740,32739,4.00000000,0111111111100011
32742,32741,4.00000000,0111111111100101
32743,32742,4.00000000,0111111111100110
32746,32745,4.00000000,0111111111101001
32747,32746,4.00000000,0111111111101010
32749,32748,4.00000000,0111111111101100
32754,32753,4.00000000,0111111111110001
32755,32754,4.00000000,0111111111110010
32757,32756,4.00000000,0111111111110100
32761,32760,4.00000000,0111111111111000
32776,32775,4.00000000,1000000000000111
32780,32779,4.00000000,1000000000001011
32782,32781,4.00000000,1000000000001101
32783,32782,4.00000000,1000000000001110
32788,32787,4.00000000,1000000000010011
32790,32789,4.00000000,1000000000010101
32791,32790,4.00000000,1000000000010110
32794,32793,4.00000000,1000000000011001
32795,32794,4.00000000,1000000000011010
32797,32796,4.00000000,1000000000011100
32804,32803,4.00000000,1000000000100011
32806,32805,4.00000000,1000000000100101
32807,32806,4.00000000,1000000000100110
32810,32809,4.00000000,1000000000101001
32811,32810,4.00000000,1000000000101010
32813,32812,4.00000000,1000000000101100
32818,32817,4.00000000,1000000000110001
32819,32818,4.00000000,1000000000110010
32821,32820,4.00000000,1000000000110100
32825,32824,4.00000000,1000000000111000
32836,32835,4.00000000,1000000001000011
32838,32837,4.00000000,1000000001000101
32839,32838,4.00000000,1000000001000110
32842,32841,4.00000000,1000000001001001
32843,32842,4.00000000,1000000001001010
32845,32844,4.00000000,1000000001001100
32850,32849,4.00000000,1000000001010001
32851,32850,4.00000000,1000000001010010
32853,32852,4.00000000,1000000001010100
32857,32856,4.00000000,1000000001011000
32866,32865,4.00000000,1000000001100001
32867,32866,4.00000000,1000000001100010
32869,32868,4.00000000,1000000001100100
32873,32872,4.00000000,1000000001101000
32881,32880,4.00000000,1000000001110000
32900,32899,4.00000000,1000000010000011
32902,32901,4.00000000,1000000010000101
32903,32902,4.00000000,1000000010000110
32906,32905,4.00000000,1000000010001001
32907,32906,4.00000000,1000000010001010
32909,32908,4.00000000,1000000010001100
32914,32913,4.00000000,1000000010010001
32915,32914,4.00000000,1000000010010010
32917,32916,4.00000000,1000000010010100
32921,32920,4.00000000,1000000010011000
32930,32929,4.00000000,1000000010100001
32931,32930,4.00000000,1000000010100010
32933,32932,4.00000000,1000000010100100
32937,32936,4.00000000,1000000010101000
32945,32944,4.00000000,1000000010110000
32962,32961,4.00000000,1000000011000001
32963,32962,4.00000000,1000000011000010
32965,32964,4.00000000,1000000011000100
32969,32968,4.00000000,1000000011001000
32977,32976,4.00000000,1000000011010000
32993,32992,4.00000000,1000000011100000
33028,33027,4.00000000,1000000100000011
33030,33029,4.00000000,1000000100000101
33031,33030,4.00000000,1000000100000110
33034,33033,4.00000000,1000000100001001
33035,33034,4.00000000,1000000100001010
33037,33036,4.00000000,1000000100001100
33042,33041,4.00000000,1000000100010001
33043,33042,4.00000000,1000000100010010
33045,33044,4.00000000,1000000100010100
33049,33048,4.00000000,1000000100011000
33058,33057,4.00000000,1000000100100001
33059,33058,4.00000000,1000000100100010
33061,33060,4.00000000,1000000100100100
33065,33064,4.00000000,1000000100101000
33073,33072,4.00000000,1000000100110000
33090,33089,4.00000000,1000000101000001
33091,33090,4.00000000,1000000101000010
33093,33092,4.00000000,1000000101000100
33097,33096,4.00000000,1000000101001000
33105,33104,4.00000000,1000000101010000
33121,33120,4.00000000,1000000101100000
33154,33153,4.00000000,1000000110000001
33155,33154,4.00000000,1000000110000010
33157,33156,4.00000000,1000000110000100
33161,33160,4.00000000,1000000110001000
33169,33168,4.00000000,1000000110010000
33185,33184,4.00000000,1000000110100000
33217,33216,4.00000000,1000000111000000
33284,33283,4.00000000,1000001000000011
33286,33285,4.00000000,1000001000000101
33287,33286,4.00000000,1000001000000110
33290,33289,4.00000000,1000001000001001
33291,33290,4.00000000,1000001000001010
33293,33292,4.00000000,1000001000001100
33298,33297,4.00000000,1000001000010001
33299,33298,4.00000000,1000001000010010
33301,33300,4.00000000,1000001000010100
33305,33304,4.00000000,1000001000011000
33314,33313,4.00000000,1000001000100001
33315,33314,4.00000000,1000001000100010
33317,33316,4.00000000,1000001000100100
33321,33320,4.00000000,1000001000101000
33329,33328,4.00000000,1000001000110000
33346,33345,4.00000000,1000001001000001
33347,33346,4.00000000,1000001001000010
33349,33348,4.00000000,1000001001000100
33353,33352,4.00000000,1000001001001000
33361,33360,4.00000000,1000001001010000
33377,33376,4.00000000,1000001001100000
33410,33409,4.00000000,1000001010000001
33411,33410,4.00000000,1000001010000010
33413,33412,4.00000000,1000001010000100
33417,33416,4.00000000,1000001010001000
33425,33424,4.00000000,1000001010010000
33441,33440,4.00000000,1000001010100000
33473,33472,4.00000000,1000001011000000
33538,33537,4.00000000,1000001100000001
33539,33538,4.00000000,1000001100000010
33541,33540,4.00000000,1000001100000100
33545,33544,4.00000000,1000001100001000
33553,33552,4.00000000,1000001100010000
33569,33568,4.00000000,1000001100100000
33601,33600,4.00000000,1000001101000000
33665,33664,4.00000000,1000001110000000
33796,33795,4.00000000,1000010000000011
33798,33797,4.00000000,1000010000000101
33799,33798,4.00000000,1000010000000110
33802,33801,4.00000000,1000010000001001
33803,33802,4.00000000,1000010000001010
33805,33804,4.00000000,1000010000001100
33810,33809,4.00000000,1000010000010001
33811,33810,4.00000000,1000010000010010
33813,33812,4.00000000,1000010000010100
33817,33816,4.00000000,1000010000011000
33826,33825,4.00000000,1000010000100001
33827,33826,4.00000000,1000010000100010
33829,33828,4.00000000,1000010000100100
33833,33832,4.00000000,1000010000101000
33841,33840,4.00000000,1000010000110000
33858,33857,4.00000000,1000010001000001
33859,33858,4.00000000,1000010001000010
33861,33860,4.00000000,1000010001000100
33865,33864,4.00000000,1000010001001000
33873,33872,4.00000000,1000010001010000
33889,33888,4.00000000,1000010001100000
33922,33921,4.00000000,1000010010000001
33923,33922,4.00000000,1000010010000010
33925,33924,4.00000000,1000010010000100
33929,33928,4.00000000,1000010010001000
33937,33936,4.00000000,1000010010010000
33953,33952,4.00000000,1000010010100000
33985,33984,4.00000000,1000010011000000
34050,34049,4.00000000,1000010100000001
34051,34050,4.00000000,1000010100000010
34053,34052,4.00000000,1000010100000100
34057,34056,4.00000000,1000010100001000
34065,34064,4.00000000,1000010100010000
34081,34080,4.00000000,1000010100100000
34113,34112,4.00000000,1000010101000000
34177,34176,4.00000000,1000010110000000
34306,34305,4.00000000,1000011000000001
34307,34306,4.00000000,1000011000000010
34309,34308,4.00000000,1000011000000100
34313,34312,4.00000000,1000011000001000
34321,34320,4.00000000,1000011000010000
34337,34336,4.00000000,1000011000100000
34369,34368,4.00000000,1000011001000000
34433,34432,4.00000000,1000011010000000
34561,34560,4.00000000,1000011100000000
34816,34815,4.00000000,1000011111111111
34820,34819,4.00000000,1000100000000011
34822,34821,4.00000000,1000100000000101
34823,34822,4.00000000,1000100000000110
34826,34825,4.00000000,1000100000001001
34827,34826,4.00000000,1000100000001010
34829,34828,4.00000000,1000100000001100
34834,34833,4.00000000,1000100000010001
34835,34834,4.00000000,1000100000010010
34837,34836,4.00000000,1000100000010100
34841,34840,4.00000000,1000100000011000
34850,34849,4.00000000,1000100000100001
34851,34850,4.00000000,1000100000100010
34853,34852,4.00000000,1000100000100100
34857,34856,4.00000000,1000100000101000
34865,34864,4.00000000,1000100000110000
34882,34881,4.00000000,1000100001000001
34883,34882,4.00000000,1000100001000010
34885,34884,4.00000000,1000100001000100
34889,34888,4.00000000,1000100001001000
34897,34896,4.00000000,1000100001010000
34913,34912,4.00000000,1000100001100000
34946,34945,4.00000000,1000100010000001
34947,34946,4.00000000,1000100010000010
34949,34948,4.00000000,1000100010000100
34953,34952,4.00000000,1000100010001000
34961,34960,4.00000000,1000100010010000
34977,34976,4.00000000,1000100010100000
35009,35008,4.00000000,1000100011000000
35074,35073,4.00000000,1000100100000001
35075,35074,4.00000000,1000100100000010
35077,35076,4.00000000,1000100100000100
35081,35080,4.00000000,1000100100001000
35089,35088,4.00000000,1000100100010000
35105,35104,4.00000000,1000100100100000
35137,35136,4.00000000,1000100101000000
35201,35200,4.00000000,1000100110000000
35330,35329,4.00000000,1000101000000001
35331,35330,4.00000000,1000101000000010
35333,35332,4.00000000,1000101000000100
35337,35336,4.00000000,1000101000001000
35345,35344,4.00000000,1000101000010000
35361,35360,4.00000000,1000101000100000
35393,35392,4.00000000,1000101001000000
35457,35456,4.00000000,1000101010000000
35585,35584,4.00000000,1000101100000000
35840,35839,4.00000000,1000101111111111
35842,35841,4.00000000,1000110000000001
35843,35842,4.00000000,1000110000000010
35845,35844,4.00000000,1000110000000100
35849,35848,4.00000000,1000110000001000
35857,35856,4.00000000,1000110000010000
35873,35872,4.00000000,1000110000100000
35905,35904,4.00000000,1000110001000000
35969,35968,4.00000000,1000110010000000
36097,36096,4.00000000,1000110100000000
36352,36351,4.00000000,1000110111111111
36353,36352,4.00000000,1000111000000000
36608,36607,4.00000000,1000111011111111
36736,36735,4.00000000,1000111101111111
36800,36799,4.00000000,1000111110111111
36832,36831,4.00000000,1000111111011111
36848,36847,4.00000000,1000111111101111
36856,36855,4.00000000,1000111111110111
36860,36859,4.00000000,1000111111111011
36862,36861,4.00000000,1000111111111101
36863,36862,4.00000000,1000111111111110
36868,36867,4.00000000,1001000000000011
36870,36869,4.00000000,1001000000000101
36871,36870,4.00000000,1001000000000110
36874,36873,4.00000000,1001000000001001
36875,36874,4.00000000,1001000000001010
36877,36876,4.00000000,1001000000001100
36882,36881,4.00000000,1001000000010001
36883,36882,4.00000000,1001000000010010
36885,36884,4.00000000,1001000000010100
36889,36888,4.00000000,1001000000011000
36898,36897,4.00000000,1001000000100001
36899,36898,4.00000000,1001000000100010
36901,36900,4.00000000,1001000000100100
36905,36904,4.00000000,1001000000101000
36913,36912,4.00000000,1001000000110000
36930,36929,4.00000000,1001000001000001
36931,36930,4.00000000,1001000001000010
36933,36932,4.00000000,1001000001000100
36937,36936,4.00000000,1001000001001000
36945,36944,4.00000000,1001000001010000
36961,36960,4.00000000,1001000001100000
36994,36993,4.00000000,1001000010000001
36995,36994,4.00000000,1001000010000010
36997,36996,4.00000000,1001000010000100
37001,37000,4.00000000,1001000010001000
37009,37008,4.00000000,1001000010010000
37025,37024,4.00000000,1001000010100000
37057,37056,4.00000000,1001000011000000
37122,37121,4.00000000,1001000100000001
37123,37122,4.00000000,1001000100000010
37125,37124,4.00000000,1001000100000100
37129,37128,4.00000000,1001000100001000
37137,37136,4.00000000,1001000100010000
37153,37152,4.00000000,1001000100100000
37185,37184,4.00000000,1001000101000000
37249,37248,4.00000000,1001000110000000
37378,37377,4.00000000,1001001000000001
37379,37378,4.00000000,1001001000000010
37381,37380,4.00000000,1001001000000100
37385,37384,4.00000000,1001001000001000
37393,37392,4.00000000,1001001000010000
37409,37408,4.00000000,1001001000100000
37441,37440,4.00000000,1001001001000000
37505,37504,4.00000000,1001001010000000
37633,37632,4.00000000,1001001100000000
37888,37887,4.00000000,1001001111111111
37890,37889,4.00000000,1001010000000001
37891,37890,4.00000000,1001010000000010
37893,37892,4.00000000,1001010000000100
37897,37896,4.00000000,1001010000001000
37905,37904,4.00000000,1001010000010000
37921,37920,4.00000000,1001010000100000
37953,37952,4.00000000,1001010001000000
38017,38016,4.00000000,1001010010000000
38145,38144,4.00000000,1001010100000000
38400,38399,4.00000000,1001010111111111
38401,38400,4.00000000,1001011000000000
38656,38655,4.00000000,1001011011111111
38784,38783,4.00000000,1001011101111111
38848,38847,4.00000000,1001011110111111
38880,38879,4.00000000,1001011111011111
38896,38895,4.00000000,1001011111101111
38904,38903,4.00000000,1001011111110111
38908,38907,4.00000000,1001011111111011
38910,38909,4.00000000,1001011111111101
38911,38910,4.00000000,1001011111111110
38914,38913,4.00000000,1001100000000001
38915,38914,4.00000000,1001100000000010
38917,38916,4.00000000,1001100000000100
38921,38920,4.00000000,1001100000001000
38929,38928,4.00000000,1001100000010000
38945,38944,4.00000000,1001100000100000
38977,38976,4.00000000,1001100001000000
39041,39040,4.00000000,1001100010000000
39169,39168,4.00000000,1001100100000000
39424,39423,4.00000000,1001100111111111
39425,39424,4.00000000,1001101000000000
39680,39679,4.00000000,1001101011111111
39808,39807,4.00000000,1001101101111111
39872,39871,4.00000000,1001101110111111
39904,39903,4.00000000,1001101111011111
39920,39919,4.00000000,1001101111101111
39928,39927,4.00000000,1001101111110111
39932,39931,4.00000000,1001101111111011
39934,39933,4.00000000,1001101111111101
39935,39934,4.00000000,1001101111111110
39937,39936,4.00000000,1001110000000000
40192,40191,4.00000000,1001110011111111
40320,40319,4.00000000,1001110101111111
40384,40383,4.00000000,1001110110111111
40416,40415,4.00000000,1001110111011111
40432,40431,4.00000000,1001110111101111
40440,40439,4.00000000,1001110111110111
40444,40443,4.00000000,1001110111111011
40446,40445,4.00000000,1001110111111101
40447,40446,4.00000000,1001110111111110
40576,40575,4.00000000,1001111001111111
40640,40639,4.00000000,1001111010111111
40672,40671,4.00000000,1001111011011111
40688,40687,4.00000000,1001111011101111
40696,40695,4.00000000,1001111011110111
40700,40699,4.00000000,1001111011111011
40702,40701,4.00000000,1001111011111101
40703,40702,4.00000000,1001111011111110
40768,40767,4.00000000,1001111100111111
40800,40799,4.00000000,1001111101011111
40816,40815,4.00000000,1001111101101111
40824,40823,4.00000000,1001111101110111
40828,40827,4.00000000,1001111101111011
40830,40829,4.00000000,1001111101111101
40831,40830,4.00000000,1001111101111110
40864,40863,4.00000000,1001111110011111
40880,40879,4.00000000,1001111110101111
40888,40887,4.00000000,1001111110110111
40892,40891,4.00000000,1001111110111011
40894,40893,4.00000000,1001111110111101
40895,40894,4.00000000,1001111110111110
40912,40911,4.00000000,1001111111001111
40920,40919,4.00000000,1001111111010111
40924,40923,4.00000000,1001111111011011
40926,40925,4.00000000,1001111111011101
40927,40926,4.00000000,1001111111011110
40936,40935,4.00000000,1001111111100111
40940,40939,4.00000000,1001111111101011
40942,40941,4.00000000,1001111111101101
40943,40942,4.00000000,1001111111101110
40948,40947,4.00000000,1001111111110011
40950,40949,4.00000000,1001111111110101
40951,40950,4.00000000,1001111111110110
40954,40953,4.00000000,1001111111111001
40955,40954,4.00000000,1001111111111010
40957,40956,4.00000000,1001111111111100
40964,40963,4.00000000,1010000000000011
40966,40965,4.00000000,1010000000000101
40967,40966,4.00000000,1010000000000110
40970,40969,4.00000000,1010000000001001
40971,40970,4.00000000,1010000000001010
40973,40972,4.00000000,1010000000001100
40978,40977,4.00000000,1010000000010001
40979,40978,4.00000000,1010000000010010
40981,40980,4.00000000,1010000000010100
40985,40984,4.00000000,1010000000011000
40994,40993,4.00000000,1010000000100001
40995,40994,4.00000000,1010000000100010
40997,40996,4.00000000,1010000000100100
41001,41000,4.00000000,1010000000101000
41009,41008,4.00000000,1010000000110000
41026,41025,4.00000000,1010000001000001
41027,41026,4.00000000,1010000001000010
41029,41028,4.00000000,1010000001000100
41033,41032,4.00000000,1010000001001000
41041,41040,4.00000000,1010000001010000
41057,41056,4.00000000,1010000001100000
41090,41089,4.00000000,1010000010000001
41091,41090,4.00000000,1010000010000010
41093,41092,4.00000000,1010000010000100
41097,41096,4.00000000,1010000010001000
41105,41104,4.00000000,1010000010010000
41121,41120,4.00000000,1010000010100000
41153,41152,4.00000000,1010000011000000
41218,41217,4.00000000,1010000100000001
41219,41218,4.00000000,1010000100000010
41221,41220,4.00000000,1010000100000100
41225,41224,4.00000000,1010000100001000
41233,41232,4.00000000,1010000100010000
41249,41248,4.00000000,1010000100100000
41281,41280,4.00000000,1010000101000000
41345,41344,4.00000000,1010000110000000
41474,41473,4.00000000,1010001000000001
41475,41474,4.00000000,1010001000000010
41477,41476,4.00000000,1010001000000100
41481,41480,4.00000000,1010001000001000
41489,41488,4.00000000,1010001000010000
41505,41504,4.00000000,1010001000100000
