row,decimal,bitstring,accuracy,normalized_time,active_features,penalized_fitness
1,1,000000000000001,0.64652423,0.29818693,1,0.62354236
2,2,000000000000010,0.61176658,0.30541839,1,0.58871240
3,3,000000000000011,0.68797831,0.24797369,2,0.64549858
4,4,000000000000100,0.54719387,0.01871253,1,0.52700675
5,5,000000000000101,0.68271683,0.10729957,2,0.64164384
6,6,000000000000110,0.64110331,0.10369632,2,0.60006635
7,7,000000000000111,0.67426658,0.41597899,3,0.61010679
8,8,000000000001000,0.53236607,0.01932297,1,0.51217284
9,9,000000000001001,0.68176021,0.09918544,2,0.64076835
10,10,000000000001010,0.60921557,0.07673684,2,0.56844820
11,11,000000000001011,0.67091836,0.53585907,3,0.60555977
12,12,000000000001100,0.53396045,0.02983888,2,0.49366206
13,13,000000000001101,0.66581632,0.16099729,3,0.60420635
14,14,000000000001110,0.61878189,0.19763804,3,0.55680551
15,15,000000000001111,0.67570153,0.34803605,4,0.59222117
16,16,000000000010000,0.73389669,0.05075945,1,0.71338910
17,17,000000000010001,0.76578443,0.14936780,2,0.72429076
18,18,000000000010010,0.72098215,0.16169348,2,0.67936522
19,19,000000000010011,0.74585459,0.61157145,3,0.67973888
20,20,000000000010100,0.73915817,0.04813099,2,0.69867686
21,21,000000000010101,0.76419005,0.22597788,3,0.70193027
22,22,000000000010110,0.71667731,0.25410236,3,0.65413628
23,23,000000000010111,0.75366709,0.31867080,4,0.67048038
24,24,000000000011000,0.73915817,0.01168147,2,0.69904135
25,25,000000000011001,0.76291453,0.20526604,3,0.70086187
26,26,000000000011010,0.70551659,0.36411589,3,0.64187543
27,27,000000000011011,0.74952168,0.39503648,4,0.66557132
28,28,000000000011100,0.73533163,0.06399976,3,0.67469164
29,29,000000000011101,0.75956632,0.20618119,4,0.67750451
30,30,000000000011110,0.71014032,0.22630874,4,0.62787723
31,31,000000000011111,0.75302933,0.33754311,5,0.64965390
32,32,000000000100000,0.73262118,0.00000000,1,0.71262118
33,33,000000000100001,0.77008928,0.08760601,2,0.72921322
34,34,000000000100010,0.73309949,0.18936980,2,0.69120580
35,35,000000000100011,0.75239158,0.36242059,3,0.68876738
36,36,000000000100100,0.72911352,0.04689992,2,0.68864453
37,37,000000000100101,0.76801657,0.13174072,3,0.70669917
38,38,000000000100110,0.71221301,0.14485994,3,0.65076441
39,39,000000000100111,0.75940689,0.27306785,4,0.67667621
40,40,000000000101000,0.72815690,0.00164256,2,0.68814047
41,41,000000000101001,0.77136479,0.16946127,3,0.70967018
42,42,000000000101010,0.71269134,0.17171040,3,0.65097423
43,43,000000000101011,0.75733418,0.43044296,4,0.67302975
44,44,000000000101100,0.73501276,0.00957385,3,0.67491702
45,45,000000000101101,0.75908801,0.16304413,4,0.67745757
46,46,000000000101110,0.71699618,0.18198232,4,0.63517636
47,47,000000000101111,0.75940688,0.25630938,5,0.65684379
48,48,000000000110000,0.72480868,0.04439945,2,0.68436469
49,49,000000000110001,0.76721938,0.18868030,3,0.70533258
50,50,000000000110010,0.72209823,0.19368302,3,0.66016140
51,51,000000000110011,0.77136479,0.29345671,4,0.68843022
52,52,000000000110100,0.72448980,0.04942735,3,0.66399553
53,53,000000000110101,0.77471300,0.15824515,4,0.69313055
54,54,000000000110110,0.73580995,0.17102403,4,0.65409971
55,55,000000000110111,0.77598851,0.42868369,5,0.67170167
56,56,000000000111000,0.71954720,0.02410410,3,0.65930616
57,57,000000000111001,0.76132015,0.12927160,4,0.68002743
58,58,000000000111010,0.72672195,0.16482742,4,0.64507367
59,59,000000000111011,0.76642219,0.25606408,5,0.66386155
60,60,000000000111100,0.71970664,0.05710474,4,0.63913559
61,61,000000000111101,0.76610331,0.14569655,5,0.66464634
62,62,000000000111110,0.72767858,0.15986975,5,0.62607988
63,63,000000000111111,0.76355229,0.33492897,6,0.64020300
64,64,000000001000000,0.86272322,0.16914029,1,0.84103182
65,65,000000001000001,0.86288266,0.09103706,2,0.82197229
66,66,000000001000010,0.86623087,0.10579816,2,0.82517289
67,67,000000001000011,0.86447704,0.36897839,3,0.80078726
68,68,000000001000100,0.86304210,0.03240160,2,0.82271808
69,69,000000001000101,0.85427297,0.15003079,3,0.79277266
70,70,000000001000110,0.87085459,0.16883476,3,0.80916625
71,71,000000001000111,0.87244898,0.24794498,4,0.78996953
72,72,000000001001000,0.86543368,0.00186961,2,0.82541498
73,73,000000001001001,0.85188138,0.12438847,3,0.79063750
74,74,000000001001010,0.85204083,0.14728166,3,0.79056801
75,75,000000001001011,0.86670919,0.26141091,4,0.78409508
76,76,000000001001100,0.85522960,0.04366093,3,0.79479299
77,77,000000001001101,0.85682399,0.13164929,4,0.77550749
78,78,000000001001110,0.85762118,0.17906812,4,0.77583050
79,79,000000001001111,0.86654975,0.23228389,5,0.76422691
80,80,000000001010000,0.86240434,0.01266766,2,0.82227766
81,81,000000001010001,0.85076531,0.23870366,3,0.78837828
82,82,000000001010010,0.85538904,0.19570699,3,0.79343197
83,83,000000001010011,0.86894133,0.26852219,4,0.78625611
84,84,000000001010100,0.85857781,0.05021283,3,0.79807568
85,85,000000001010101,0.85666455,0.15909710,4,0.77507358
86,86,000000001010110,0.87818877,0.16581038,4,0.79653067
87,87,000000001010111,0.87802934,0.25269530,5,0.77550238
88,88,000000001011000,0.85937501,0.16136859,3,0.79776132
89,89,000000001011001,0.85666455,0.19241523,4,0.77474040
90,90,000000001011010,0.85188139,0.21240755,4,0.76975731
91,91,000000001011011,0.86894133,0.25773963,5,0.76636393
92,92,000000001011100,0.86447704,0.05709263,4,0.78390612
93,93,000000001011101,0.85092475,0.17191888,5,0.74920556
94,94,000000001011110,0.86718750,0.15270395,5,0.76566046
95,95,000000001011111,0.88042092,0.25486497,6,0.75787227
96,96,000000001100000,0.86383929,0.00098569,2,0.82382943
97,97,000000001100001,0.85794006,0.18978563,3,0.79604220
98,98,000000001100010,0.85953444,0.28114268,3,0.79672302
99,99,000000001100011,0.87133291,0.26889020,4,0.78864401
100,100,000000001100100,0.86702807,0.00767204,3,0.80695134
101,101,000000001100101,0.86160715,0.10182006,4,0.78058895
102,102,000000001100110,0.87356505,0.14135605,4,0.79215149
103,103,000000001100111,0.87802934,0.21753463,5,0.77585399
104,104,000000001101000,0.85746174,0.04451064,3,0.79701663
105,105,000000001101001,0.85905613,0.14048668,4,0.77765126
106,106,000000001101010,0.85618623,0.14839363,4,0.77470230
107,107,000000001101011,0.87324617,0.22406212,5,0.77100555
108,108,000000001101100,0.86017220,0.04557820,4,0.77971642
109,109,000000001101101,0.85124363,0.09960550,5,0.75024758
110,110,000000001101110,0.86065052,0.09816590,5,0.75966886
111,111,000000001101111,0.87356505,0.21362118,6,0.75142884
112,112,000000001110000,0.86224490,0.12151482,3,0.80102975
113,113,000000001110001,0.85873725,0.29125466,4,0.77582470
114,114,000000001110010,0.86575256,0.17042003,4,0.78404836
115,115,000000001110011,0.87930484,0.23068207,5,0.77699802
116,116,000000001110100,0.85618623,0.05229539,4,0.77566327
117,117,000000001110101,0.85156251,0.13459996,5,0.75021651
118,118,000000001110110,0.87244898,0.13697867,5,0.77107919
119,119,000000001110111,0.88026148,0.19647506,6,0.75829673
120,120,000000001111000,0.86033164,0.05510516,4,0.77978059
121,121,000000001111001,0.85650511,0.13533222,5,0.75515178
122,122,000000001111010,0.85235970,0.14398532,5,0.75091985
123,123,000000001111011,0.87531888,0.28410582,6,0.75247782
124,124,000000001111100,0.85538904,0.20747622,5,0.75331428
125,125,000000001111101,0.84614159,0.13477429,6,0.72479384
126,126,000000001111110,0.86463648,0.13768536,6,0.74325963
127,127,000000001111111,0.86766582,0.36383595,7,0.72402746
128,128,000000010000000,0.63568239,0.19415044,1,0.61374089
129,129,000000010000001,0.71986608,0.28289854,2,0.67703709
130,130,000000010000010,0.66470024,0.31146460,2,0.62158560
131,131,000000010000011,0.71890945,0.71329991,3,0.65177645
132,132,000000010000100,0.68877552,0.04833062,2,0.64829221
133,133,000000010000101,0.70982143,0.38316570,3,0.64598978
134,134,000000010000110,0.64923469,0.36934836,3,0.58554120
135,135,000000010000111,0.72528700,0.44802321,4,0.64080676
136,136,000000010001000,0.67028061,0.08702225,2,0.62941038
137,137,000000010001001,0.71492348,0.35429815,3,0.65138050
138,138,000000010001010,0.64971300,0.61172591,3,0.58359574
139,139,000000010001011,0.72720026,0.44035230,4,0.64279674
140,140,000000010001100,0.65720663,0.18981903,3,0.59530844
141,141,000000010001101,0.71603955,0.30802516,4,0.63295930
142,142,000000010001110,0.66485969,0.32164165,4,0.58164327
143,143,000000010001111,0.72943240,0.52289791,5,0.62420342
144,144,000000010010000,0.75000000,0.16696012,2,0.70833040
145,145,000000010010001,0.75940688,0.45014615,3,0.69490542
146,146,000000010010010,0.73995536,0.43799113,3,0.67557545
147,147,000000010010011,0.77279974,0.45575026,4,0.68824223
148,148,000000010010100,0.73883929,0.26092956,3,0.67623000
149,149,000000010010101,0.76546555,0.49848128,4,0.68048074
150,150,000000010010110,0.73612883,0.36102920,4,0.65251854
151,151,000000010010111,0.76785714,0.42640081,5,0.66359313
152,152,000000010011000,0.73947705,0.21959063,3,0.67728114
153,153,000000010011001,0.75797194,0.36413987,4,0.67433054
154,154,000000010011010,0.74872449,0.39232252,4,0.66480126
155,155,000000010011011,0.76753826,0.39835118,5,0.66355475
156,156,000000010011100,0.73788266,0.21926524,4,0.65569000
157,157,000000010011101,0.76403061,0.29801300,5,0.66105048
158,158,000000010011110,0.73325893,0.31057504,5,0.63015318
159,159,000000010011111,0.77311862,0.48527117,6,0.64826590
160,160,000000010100000,0.72879465,0.11032437,2,0.68769141
161,161,000000010100001,0.75781250,0.35703969,3,0.69424210
162,162,000000010100010,0.72289542,0.39215361,3,0.65897388
163,163,000000010100011,0.75781250,0.40280499,4,0.67378445
164,164,000000010100100,0.73565052,0.15709208,3,0.67407960
165,165,000000010100101,0.75175383,0.37346782,4,0.66801915
166,166,000000010100110,0.73692602,0.30881700,4,0.65383785
167,167,000000010100111,0.74107143,0.35357776,5,0.63753566
168,168,000000010101000,0.73820153,0.17495935,3,0.67645194
169,169,000000010101001,0.75669643,0.28718545,4,0.67382457
170,170,000000010101010,0.73373725,0.36253517,4,0.65011190
171,171,000000010101011,0.75845025,0.54606650,5,0.65298959
172,172,000000010101100,0.72879465,0.15208274,4,0.64727382
173,173,000000010101101,0.76084183,0.24599747,5,0.65838186
174,174,000000010101110,0.72767858,0.24903221,5,0.62518826
175,175,000000010101111,0.75478316,0.32379930,6,0.63154517
176,176,000000010110000,0.75063775,0.34595790,3,0.68717818
177,177,000000010110001,0.75621811,0.34108524,4,0.67280726
178,178,000000010110010,0.75558035,0.28593246,4,0.67272103
179,179,000000010110011,0.77790178,0.37839579,5,0.67411782
180,180,000000010110100,0.75031888,0.15627304,4,0.66875615
181,181,000000010110101,0.76562499,0.25407894,5,0.66308420
182,182,000000010110110,0.74952168,0.43505182,5,0.64517116
183,183,000000010110111,0.78156887,0.31570485,6,0.65841182
184,184,000000010111000,0.74154975,0.17187232,4,0.65983102
185,185,000000010111001,0.76419004,0.26198603,5,0.66157018
186,186,000000010111010,0.75685586,0.25009215,5,0.65435494
187,187,000000010111011,0.77838010,0.47631322,6,0.65361696
188,188,000000010111100,0.75095663,0.15850918,5,0.64937154
189,189,000000010111101,0.76339285,0.23671285,6,0.64102572
190,190,000000010111110,0.75573979,0.22724898,6,0.63346730
191,191,000000010111111,0.76610331,0.44002865,7,0.62170303
192,192,000000011000000,0.86208547,0.08103350,2,0.82127513
193,193,000000011000001,0.82669006,0.34890947,3,0.76320096
194,194,000000011000010,0.84454720,0.33373315,3,0.78120987
195,195,000000011000011,0.85857781,0.53417692,4,0.77323604
196,196,000000011000100,0.85602679,0.19800493,3,0.79404674
197,197,000000011000101,0.84327170,0.26145427,4,0.76065715
198,198,000000011000110,0.87101403,0.25285120,4,0.78848552
199,199,000000011000111,0.87037628,0.29564120,5,0.76741987
200,200,000000011001000,0.84518496,0.17634788,3,0.78342148
201,201,000000011001001,0.84630103,0.25441275,4,0.76375690
202,202,000000011001010,0.86543368,0.23719730,4,0.78306170
203,203,000000011001011,0.85730230,0.45510401,5,0.75275126
204,204,000000011001100,0.85969388,0.11902196,4,0.77850366
205,205,000000011001101,0.84837373,0.19889492,5,0.74638478
206,206,000000011001110,0.86399873,0.25437427,5,0.76145499
207,207,000000011001111,0.87500000,0.29875001,6,0.75201250
208,208,000000011010000,0.84709822,0.19886424,3,0.78510958
209,209,000000011010001,0.83274874,0.48001246,4,0.74794861
210,210,000000011010010,0.86272322,0.34299416,4,0.77929328
211,211,000000011010011,0.86017220,0.36570853,5,0.75651511
212,212,000000011010100,0.85459185,0.17125665,4,0.77287928
213,213,000000011010101,0.84805486,0.26672743,5,0.74538758
214,214,000000011010110,0.86336097,0.26710020,5,0.76068997
215,215,000000011010111,0.86415817,0.32625114,6,0.74089566
216,216,000000011011000,0.84709823,0.35845785,4,0.76351365
217,217,000000011011001,0.84725766,0.27038422,5,0.74455382
218,218,000000011011010,0.85825894,0.24991974,5,0.75575974
219,219,000000011011011,0.86957908,0.33009746,6,0.74627811
220,220,000000011011100,0.84821429,0.16000808,5,0.74661421
221,221,000000011011101,0.85443241,0.24115387,6,0.73202087
222,222,000000011011110,0.87802933,0.40152764,6,0.75401406
223,223,000000011011111,0.86192602,0.43455228,7,0.71758050
224,224,000000011100000,0.85937501,0.17047341,3,0.79767027
225,225,000000011100001,0.84327170,0.23232417,4,0.76094845
226,226,000000011100010,0.86144771,0.27311806,4,0.77871653
227,227,000000011100011,0.86575255,0.30196781,5,0.76273288
228,228,000000011100100,0.85108419,0.15441534,4,0.76954004
229,229,000000011100101,0.85522960,0.20304431,5,0.75319916
230,230,000000011100110,0.86543368,0.38751332,5,0.76155854
231,231,000000011100111,0.86734694,0.30970956,6,0.74424985
232,232,000000011101000,0.85554848,0.15576245,4,0.77399085
233,233,000000011101001,0.85092475,0.20403986,5,0.74888435
234,234,000000011101010,0.86830357,0.19997406,5,0.76630383
235,235,000000011101011,0.87308673,0.29663453,6,0.75012039
236,236,000000011101100,0.84869261,0.13062596,5,0.74738635
237,237,000000011101101,0.84901149,0.34762188,6,0.72553527
238,238,000000011101110,0.86607143,0.22687783,6,0.74380265
239,239,000000011101111,0.86862245,0.36665071,7,0.72495594
240,240,000000011110000,0.85491072,0.15611541,4,0.77334957
241,241,000000011110001,0.84709822,0.24607813,5,0.74463744
242,242,000000011110010,0.86049108,0.23581014,5,0.75813298
243,243,000000011110011,0.86320154,0.27056020,6,0.74049593
244,244,000000011110100,0.85299746,0.29752915,5,0.75002217
245,245,000000011110101,0.85411353,0.18218457,6,0.73229168
246,246,000000011110110,0.87197066,0.19184570,6,0.75005221
247,247,000000011110111,0.86192603,0.40858372,7,0.71784019
248,248,000000011111000,0.85570791,0.14098463,5,0.75429807
249,249,000000011111001,0.84725766,0.23229022,6,0.72493476
250,250,000000011111010,0.87244898,0.22345089,6,0.75021447
251,251,000000011111011,0.86623087,0.55614826,7,0.72066939
252,252,000000011111100,0.85028700,0.16707668,6,0.72861623
253,253,000000011111101,0.83832909,0.29061747,7,0.69542292
254,254,000000011111110,0.86878189,0.29460159,7,0.72583587
255,255,000000011111111,0.87053572,0.43513948,8,0.70618432
256,256,000000100000000,0.59805486,0.04402635,1,0.57761459
257,257,000000100000001,0.69005102,0.13436781,2,0.64870734
258,258,000000100000010,0.63600128,0.18133509,2,0.59418792
259,259,000000100000011,0.68048469,0.58199380,3,0.61466475
260,260,000000100000100,0.61383929,0.00905174,2,0.57374877
261,261,000000100000101,0.68877550,0.22211979,3,0.62655431
262,262,000000100000110,0.63392857,0.24263649,3,0.57150220
263,263,000000100000111,0.68957270,0.34373138,4,0.60613539
264,264,000000100001000,0.58163266,0.00707532,2,0.54156191
265,265,000000100001001,0.67729593,0.24065740,3,0.61488935
266,266,000000100001010,0.60443240,0.22902987,3,0.54214210
267,267,000000100001011,0.66820790,0.52379764,4,0.58296992
268,268,000000100001100,0.58418368,0.02382469,3,0.52394543
269,269,000000100001101,0.68781888,0.19849494,4,0.60583394
270,270,000000100001110,0.62149235,0.23676860,4,0.53912466
271,271,000000100001111,0.68670280,0.29238572,5,0.58377894
272,272,000000100010000,0.75207270,0.07228037,2,0.71134990
273,273,000000100010001,0.76450892,0.27704800,3,0.70173844
274,274,000000100010010,0.72337373,0.29472906,3,0.66042644
275,275,000000100010011,0.76817601,0.43943086,4,0.68378170
276,276,000000100010100,0.74378189,0.24060261,3,0.68137586
277,277,000000100010101,0.76865433,0.22491837,4,0.68640514
278,278,000000100010110,0.72991072,0.24545514,4,0.64745617
279,279,000000100010111,0.76785714,0.32398571,5,0.66461728
280,280,000000100011000,0.73118623,0.08502691,3,0.67033596
281,281,000000100011001,0.77152423,0.27548271,4,0.68876940
282,282,000000100011010,0.72512756,0.20316558,4,0.64309590
283,283,000000100011011,0.76179847,0.38428344,5,0.65795563
284,284,000000100011100,0.73947704,0.12433418,4,0.65823370
285,285,000000100011101,0.77008928,0.22843999,5,0.66780488
286,286,000000100011110,0.73214286,0.23392031,5,0.62980366
287,287,000000100011111,0.76020408,0.41464464,6,0.63605763
288,288,000000100100000,0.74202807,0.00789681,2,0.70194910
289,289,000000100100001,0.76849489,0.20547930,3,0.70644010
290,290,000000100100010,0.70758929,0.19343588,3,0.64565494
291,291,000000100100011,0.75159439,0.30299719,4,0.66856442
292,292,000000100100100,0.74202806,0.06175034,3,0.68141056
293,293,000000100100101,0.77152423,0.18480484,4,0.68967618
294,294,000000100100110,0.73054847,0.19576450,4,0.64859083
295,295,000000100100111,0.75749362,0.28443633,5,0.65464926
296,296,000000100101000,0.73278062,0.13347842,3,0.67144583
297,297,000000100101001,0.77104591,0.32784199,4,0.68776749
298,298,000000100101010,0.72050383,0.20587452,4,0.63844509
299,299,000000100101011,0.75653699,0.28843650,5,0.65365263
300,300,000000100101100,0.73405613,0.06458665,4,0.65341026
301,301,000000100101101,0.76339285,0.16856432,5,0.66170721
302,302,000000100101110,0.71540180,0.17308323,5,0.61367097
303,303,000000100101111,0.76227678,0.26401220,6,0.63963666
304,304,000000100110000,0.75207270,0.28528314,3,0.68921987
305,305,000000100110001,0.78061224,0.16916758,4,0.69892056
306,306,000000100110010,0.73549107,0.20131045,4,0.65347797
307,307,000000100110011,0.78029336,0.28071925,5,0.67748617
308,308,000000100110100,0.74760842,0.11045898,4,0.66650383
309,309,000000100110101,0.78268494,0.17342146,5,0.68095073
310,310,000000100110110,0.74489796,0.17877584,5,0.64311020
311,311,000000100110111,0.77694515,0.42836682,6,0.65266148
312,312,000000100111000,0.74346301,0.11983146,4,0.66226470
313,313,000000100111001,0.76434948,0.21098189,5,0.66223966
314,314,000000100111010,0.73724490,0.18785703,5,0.63536633
315,315,000000100111011,0.77933673,0.26537286,6,0.65668300
316,316,000000100111100,0.74441965,0.11400726,5,0.64327957
317,317,000000100111101,0.78124999,0.16537945,6,0.65959620
318,318,000000100111110,0.72704083,0.17333521,6,0.60530747
319,319,000000100111111,0.76291453,0.57742475,7,0.61714029
320,320,000000101000000,0.87117347,0.05521547,2,0.83062132
321,321,000000101000001,0.85108419,0.20375722,3,0.78904662
322,322,000000101000010,0.84247450,0.21133890,3,0.78036111
323,323,000000101000011,0.85841838,0.30461526,4,0.77537222
324,324,000000101000100,0.85889669,0.06232541,3,0.79827344
325,325,000000101000101,0.85411353,0.17409336,4,0.77237259
326,326,000000101000110,0.85937501,0.18346656,4,0.77754034
327,327,000000101000111,0.87356505,0.30528549,5,0.77051220
328,328,000000101001000,0.85698343,0.18928543,3,0.79509057
329,329,000000101001001,0.85873725,0.19196167,4,0.77681764
330,330,000000101001010,0.86304210,0.19598284,4,0.78108227
331,331,000000101001011,0.85618623,0.26280845,5,0.75355815
332,332,000000101001100,0.85554848,0.05710067,4,0.77497747
333,333,000000101001101,0.84964925,0.14841524,5,0.74816509
334,334,000000101001110,0.85570792,0.17252496,5,0.75398267
335,335,000000101001111,0.85985332,0.25711751,6,0.73728215
336,336,000000101010000,0.86527424,0.08642001,3,0.80441004
337,337,000000101010001,0.85714287,0.23796587,4,0.77476321
338,338,000000101010010,0.86431761,0.31125955,4,0.78120501
339,339,000000101010011,0.87531888,0.29357208,5,0.77238316
340,340,000000101010100,0.86910077,0.07640656,4,0.78833670
341,341,000000101010101,0.86463648,0.17464166,5,0.76289007
342,342,000000101010110,0.86846301,0.17540192,5,0.76670899
343,343,000000101010111,0.87643495,0.27299330,6,0.75370502
344,344,000000101011000,0.86702807,0.07888364,4,0.78623923
345,345,000000101011001,0.85762118,0.36434460,5,0.75397774
346,346,000000101011010,0.85124363,0.17127229,5,0.74953091
347,347,000000101011011,0.86734694,0.28370854,6,0.74450986
348,348,000000101011100,0.85809950,0.11867543,5,0.75691274
349,349,000000101011101,0.85315690,0.16493694,6,0.73150753
350,350,000000101011110,0.86176659,0.17425394,6,0.74002405
351,351,000000101011111,0.87372449,0.31574841,7,0.73056701
352,352,000000101100000,0.86894133,0.05490823,3,0.80839225
353,353,000000101100001,0.86128827,0.17323775,4,0.77955589
354,354,000000101100010,0.86304210,0.33098077,4,0.77973229
355,355,000000101100011,0.87515944,0.21097237,5,0.77304972
356,356,000000101100100,0.85650511,0.09926821,4,0.77551243
357,357,000000101100101,0.85905613,0.15459296,5,0.75751020
358,358,000000101100110,0.87436225,0.15532076,5,0.77280904
359,359,000000101100111,0.87946428,0.23294513,6,0.75713483
360,360,000000101101000,0.86065052,0.05992571,4,0.78005126
361,361,000000101101001,0.85857781,0.15392567,5,0.75703856
362,362,000000101101010,0.86240434,0.15878200,5,0.76081652
363,363,000000101101011,0.87260842,0.23316330,6,0.75027679
364,364,000000101101100,0.85969388,0.06053681,5,0.75908851
365,365,000000101101101,0.85092475,0.15071230,6,0.72941763
366,366,000000101101110,0.87388393,0.26609003,6,0.75122303
367,367,000000101101111,0.87882653,0.29549426,7,0.73587159
368,368,000000101110000,0.86973852,0.08728808,4,0.78886564
369,369,000000101110001,0.86049108,0.16766585,5,0.75881442
370,370,000000101110010,0.86272322,0.18442716,5,0.76087895
371,371,000000101110011,0.87324617,0.22663777,6,0.75097980
372,372,000000101110100,0.85220026,0.06539685,5,0.75154630
373,373,000000101110101,0.85746174,0.15217229,6,0.73594002
374,374,000000101110110,0.87308674,0.15107289,6,0.75157601
375,375,000000101110111,0.87436225,0.47502745,7,0.72961197
376,376,000000101111000,0.86240434,0.03586627,5,0.76204568
377,377,000000101111001,0.85299746,0.21265351,6,0.73087092
378,378,000000101111010,0.86176659,0.17624880,6,0.74000410
379,379,000000101111011,0.86878189,0.32084565,7,0.72557343
380,380,000000101111100,0.86128827,0.10307724,6,0.74025750
381,381,000000101111101,0.83912629,0.22755907,7,0.69685070
382,382,000000101111110,0.86926021,0.24351264,7,0.72682508
383,383,000000101111111,0.87611607,0.45729566,8,0.71154311
384,384,000000110000000,0.67586096,0.16448121,2,0.63421615
385,385,000000110000001,0.71938776,0.40822901,3,0.65530547
386,386,000000110000010,0.66183035,0.40855665,3,0.59774479
387,387,000000110000011,0.72369261,0.48241757,4,0.63886844
388,388,000000110000100,0.65943877,0.25683064,3,0.59687046
389,389,000000110000101,0.71348853,0.43427020,4,0.62914583
390,390,000000110000110,0.68510842,0.57742541,4,0.59933417
391,391,000000110000111,0.73038904,0.39280944,5,0.62646094
392,392,000000110001000,0.63982780,0.21741514,3,0.57765365
393,393,000000110001001,0.70838649,0.36686219,4,0.62471786
394,394,000000110001010,0.67028061,0.53093735,4,0.58497123
395,395,000000110001011,0.73979592,0.40415004,5,0.63575442
396,396,000000110001100,0.66007652,0.20579441,4,0.57801858
397,397,000000110001101,0.71954720,0.31089237,5,0.61643828
398,398,000000110001110,0.68096302,0.31219224,5,0.57784109
399,399,000000110001111,0.73437501,0.53531817,6,0.60902183
400,400,000000110010000,0.75286990,0.31819750,3,0.68968792
401,401,000000110010001,0.77104591,0.36309447,4,0.68741496
402,402,000000110010010,0.74394133,0.36898372,4,0.66025149
403,403,000000110010011,0.77264030,0.53959931,5,0.66724430
404,404,000000110010100,0.74952168,0.19878202,4,0.66753386
405,405,000000110010101,0.76817602,0.32490368,5,0.66492698
406,406,000000110010110,0.74728954,0.33774207,5,0.64391212
407,407,000000110010111,0.78603315,0.37434571,6,0.66228970
408,408,000000110011000,0.75334821,0.42541811,4,0.66909403
409,409,000000110011001,0.76578443,0.32525825,5,0.66253185
410,410,000000110011010,0.74569516,0.35229087,5,0.64217225
411,411,000000110011011,0.78093111,0.37521054,6,0.65717901
412,412,000000110011100,0.74234694,0.24274104,5,0.63991953
413,413,000000110011101,0.76737882,0.44845906,6,0.64289423
414,414,000000110011110,0.74585459,0.31663785,6,0.62268822
415,415,000000110011111,0.78396045,0.50757908,7,0.63888466
416,416,000000110100000,0.72512756,0.21935137,3,0.66293405
417,417,000000110100001,0.75924744,0.34729753,4,0.67577447
418,418,000000110100010,0.73086736,0.44172004,4,0.64645016
419,419,000000110100011,0.76227678,0.55771839,5,0.65669960
420,420,000000110100100,0.72943241,0.18107229,4,0.64762168
421,421,000000110100101,0.77359693,0.27635730,5,0.67083336
422,422,000000110100110,0.72369261,0.27948122,5,0.62089780
423,423,000000110100111,0.77040815,0.40877630,6,0.64632039
424,424,000000110101000,0.72879465,0.36017330,4,0.64519292
425,425,000000110101001,0.76116071,0.27397996,5,0.65842091
426,426,000000110101010,0.73836097,0.28152715,5,0.63554570
427,427,000000110101011,0.75589923,0.34351656,6,0.63246407
428,428,000000110101100,0.72480868,0.22714148,5,0.62253727
429,429,000000110101101,0.76737882,0.36482718,6,0.64373055
430,430,000000110101110,0.72975128,0.22829240,6,0.60746836
431,431,000000110101111,0.75573979,0.41736021,7,0.61156619
432,432,000000110110000,0.75430484,0.22493757,4,0.67205547
433,433,000000110110001,0.77327805,0.42962009,5,0.66898185
434,434,000000110110010,0.75605867,0.30370889,5,0.65302158
435,435,000000110110011,0.78858417,0.34421514,6,0.66514202
436,436,000000110110100,0.75542092,0.19267841,5,0.65349413
437,437,000000110110101,0.77407525,0.25398232,6,0.65153542
438,438,000000110110110,0.74936225,0.26656126,6,0.62669663
439,439,000000110110111,0.77184310,0.60893526,7,0.62575375
440,440,000000110111000,0.74904337,0.21416535,5,0.64690171
441,441,000000110111001,0.77184310,0.25522723,6,0.64929083
442,442,000000110111010,0.74952168,0.27004929,6,0.62682119
443,443,000000110111011,0.77104591,0.47967659,7,0.62624914
444,444,000000110111100,0.75685586,0.34547991,6,0.63340106
445,445,000000110111101,0.75494260,0.39368020,7,0.61100580
446,446,000000110111110,0.74633291,0.34798421,7,0.60285307
447,447,000000110111111,0.77566963,0.43128603,8,0.61135677
448,448,000000111000000,0.85092475,0.27446145,3,0.78818014
449,449,000000111000001,0.83657526,0.44775248,4,0.75209774
450,450,000000111000010,0.85857781,0.34487528,4,0.77512906
451,451,000000111000011,0.86176659,0.35697950,5,0.75819679
452,452,000000111000100,0.86623087,0.16945151,4,0.78453636
453,453,000000111000101,0.84773598,0.26759153,5,0.74506006
454,454,000000111000110,0.86192603,0.31731731,5,0.75875285
455,455,000000111000111,0.86957908,0.43343632,6,0.74524472
456,456,000000111001000,0.85825893,0.18117072,4,0.77644723
457,457,000000111001001,0.84693879,0.26290989,5,0.74430969
458,458,000000111001010,0.86080995,0.25820691,5,0.75822788
459,459,000000111001011,0.86240434,0.32214800,6,0.73918286
460,460,000000111001100,0.86591199,0.22898969,5,0.76362210
461,461,000000111001101,0.85602679,0.38529005,6,0.73217389
462,462,000000111001110,0.87037628,0.24404501,6,0.74793583
463,463,000000111001111,0.86367985,0.37438236,7,0.71993603
464,464,000000111010000,0.85379465,0.22307378,4,0.77156392
465,465,000000111010001,0.85586736,0.26734828,5,0.75319387
